Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
99	0.7721373	0.22262463	1.0715382	0.7043976	1.5659374	-0.4922392	13.460593	0.8548129	0.2980466	1.5589205	-0.77977026	3200000	6.20652e-05	0.11799954	0.011775133	-0.013410981	-0.036721922	1.1332011	0.008904366	0.09734375	79.0	2844.8401279449463
100	0.78585535	0.19486943	1.0979897	0.6812793	1.5734375	-0.41149008	13.873473	0.87690383	0.28275964	1.6161221	-0.44373307	3232000	-5.037058e-06	0.12892163	0.012077999	-0.013164669	-0.04486072	1.1617455	0.00844392	0.08921875	79.0	2873.88871884346
101	0.7996187	0.1784949	1.1159294	0.67050844	1.5239774	-0.72447824	14.116103	0.8478978	0.30239433	1.596306	-0.5305872	3264000	-6.114761e-05	0.117483	0.01183886	-0.012970591	-0.045377567	1.1388309	0.0070713665	0.0900625	79.0	2902.997479200363
102	0.87110555	0.09886497	1.2444015	0.54164386	1.5217893	-0.5084182	14.807836	0.88024503	0.2701255	1.7710233	-0.42581436	3296000	-3.3175573e-05	0.103058204	0.011437292	-0.013025083	-0.04864193	1.1030157	0.006216691	0.08734375	79.0	2932.1038389205933
103	0.8329514	0.16000634	1.1801612	0.6306319	1.5213829	-0.56984687	13.716321	0.9231713	0.22650512	1.6303536	-0.24109712	3328000	-0.000117149204	0.11451727	0.011363499	-0.012512037	-0.038773485	1.0924397	0.0062383153	0.07709375	79.0	2961.3012475967407
104	0.800463	0.1911355	1.1230326	0.6805971	1.5298223	-0.69079393	13.360504	0.8977301	0.26191187	1.7107089	-0.40926194	3360000	-4.3535605e-05	0.11745159	0.011370308	-0.013262882	-0.04362785	1.0927422	0.006870471	0.08659375	79.0	2990.4941532611847
105	0.7940245	0.18441275	1.1042905	0.69317997	1.5348223	-1.5924817	14.067257	0.84409326	0.29821163	1.5599589	-0.3870857	3392000	-0.00030550733	0.12866466	0.011766275	-0.011921346	-0.051579133	1.1295161	0.00772615	0.0845625	79.0	3019.7984549999237
106	0.7866063	0.19604585	1.102422	0.677251	1.5705171	-0.5012609	13.681347	0.86080706	0.30289346	1.8384024	-0.37427092	3424000	-4.9040187e-05	0.12888703	0.0114611555	-0.012749404	-0.05102662	1.1006651	0.008167364	0.08521875	79.0	3048.8831899166107
107	0.78235185	0.20396645	1.0922886	0.69568515	1.5659374	-0.43488207	13.382997	0.872453	0.29083994	1.6459669	-0.36934254	3456000	5.9631187e-05	0.11183648	0.01158114	-0.013311619	-0.035662107	1.1144545	0.007832542	0.0953125	79.0	3077.9856243133545
108	0.7934005	0.19071439	1.1057252	0.6864793	1.5233256	-0.61982745	13.784843	0.86919075	0.29508013	1.6244701	-0.5136045	3488000	1.1940487e-05	0.12525962	0.011483808	-0.01299243	-0.052719083	1.1004784	0.006379265	0.08759375	79.0	3107.335421562195
109	0.84506226	0.13672641	1.1966791	0.59674275	1.5303553	-0.5545473	14.385417	0.89105546	0.2779678	1.5987303	-0.47768402	3520000	-1.1254568e-05	0.1108143	0.011102879	-0.011974718	-0.042651027	1.0666089	0.0074056215	0.073062494	79.0	3136.4536049365997
110	0.8378595	0.15528925	1.1900945	0.63155353	1.5292675	-0.54398805	13.467428	0.9113569	0.24175882	1.5613805	-0.3433817	3552000	-4.587695e-06	0.09792577	0.011114409	-0.01293928	-0.039594956	1.0689526	0.00779942	0.09178125	79.0	3165.5917925834656
111	0.827007	0.15158086	1.1729426	0.63586706	1.5300258	-0.56915885	13.795139	0.9151149	0.26736793	1.8611456	-0.432108	3584000	7.782923e-05	0.10453344	0.011127653	-0.01238098	-0.035861094	1.064796	0.0066445917	0.0748125	79.0	3194.7710831165314
112	0.7879862	0.2034195	1.0931164	0.7063753	1.5280577	-0.98942035	13.446791	0.8642145	0.29348308	1.6404566	-0.5442315	3616000	-1.37239695e-05	0.11282673	0.011432916	-0.013143465	-0.047123674	1.0974268	0.008573698	0.090312496	79.0	3223.8771545886993
113	0.7981191	0.19139084	1.117958	0.6779917	1.5996447	-0.5075478	13.494898	0.89456695	0.28899673	1.6352527	-0.5344827	3648000	-2.973061e-05	0.120039366	0.011114724	-0.013034664	-0.049084	1.0684158	0.00756867	0.0829375	79.0	3252.975797891617
114	0.7974832	0.18147463	1.1242756	0.66270834	1.5659374	-0.54282665	13.698707	0.878975	0.29051182	1.7216748	-0.3255803	3680000	0.00010362873	0.11162959	0.011329616	-0.012808478	-0.040251173	1.0852945	0.0057702577	0.08021875	79.0	3282.078925848007
115	0.81309974	0.16563228	1.1427284	0.6536383	1.5292675	-0.59958255	13.939474	0.8712285	0.2846332	1.5876418	-0.5729211	3712000	0.00021040998	0.10887854	0.011264274	-0.013097459	-0.04172463	1.0776663	0.0066046044	0.08184375	79.0	3311.1166977882385
116	0.8751618	0.10809627	1.2477851	0.5500252	1.5289935	-0.528407	14.445	0.90537107	0.26515552	1.6470556	-0.55472136	3744000	0.00029470306	0.09414635	0.010829141	-0.012749009	-0.03627877	1.0395116	0.007568193	0.084468745	79.0	3340.3065328598022
117	0.8518181	0.1340868	1.2139499	0.6049185	1.5276777	-0.5054899	13.836805	0.94160265	0.23906547	1.7463924	-0.39240766	3776000	4.932331e-05	0.095271364	0.010940885	-0.0123643	-0.03956386	1.0474504	0.0061279824	0.08521874	79.0	3369.4507970809937
118	0.82566035	0.1693354	1.1676077	0.63909173	1.5329006	-0.437014	13.379209	0.9081266	0.28895095	1.7355533	-0.49410376	3808000	-0.00013663294	0.09351966	0.010685893	-0.013282104	-0.030593522	1.0236778	0.0060952045	0.08609375	79.0	3398.618041753769
119	0.7983037	0.19655676	1.1150888	0.68163514	1.5688379	-0.47375625	13.38931	0.8865314	0.27802697	1.6114411	-0.5201323	3840000	9.888876e-05	0.10184012	0.010937316	-0.013362704	-0.03894361	1.0484997	0.008299001	0.08690625	79.0	3427.7466480731964
120	0.7984909	0.18238476	1.1203411	0.6800355	1.5768586	-0.8291864	13.658348	0.8997162	0.2916283	1.5932391	-0.37395027	3872000	-4.9696304e-05	0.11930542	0.010766139	-0.013717494	-0.04577408	1.0300899	0.0078077754	0.08075	79.0	3457.0281772613525
121	0.8082522	0.17548256	1.1398089	0.6559876	1.5903018	-0.5239095	13.525935	0.8969692	0.2802948	1.593311	-0.40139732	3904000	-8.35096e-05	0.10331531	0.01061214	-0.013895305	-0.039696343	1.0150046	0.0084000975	0.0866875	79.0	3486.145719766617
122	0.8449079	0.14051723	1.1945528	0.6099055	1.5239774	-0.69555163	14.1625	0.87615776	0.28878015	1.6480391	-0.6645223	3936000	5.421741e-05	0.09564603	0.010466375	-0.012450759	-0.035659246	1.0043799	0.00558901	0.07665625	79.0	3515.3221893310547
123	0.85475683	0.13436201	1.215601	0.5887925	1.5325	-0.50529724	13.972759	0.930003	0.23585835	1.6014143	-0.57783645	3968000	-0.00013190322	0.09395089	0.010218052	-0.012797117	-0.034733787	0.9771	0.0069183935	0.07934375	79.0	3544.3943688869476
124	0.84233654	0.14565018	1.1953952	0.62052935	1.5307798	-0.4486919	13.617268	0.92123854	0.2569595	1.6238902	-0.4509303	4000000	-4.6106055e-05	0.09087986	0.010390218	-0.012692635	-0.037400864	0.9950954	0.0074866903	0.079906255	79.0	3573.521061182022
125	0.85261565	0.14033927	1.2147695	0.5965027	1.5346446	-0.51233256	13.84669	0.90614766	0.27697748	1.6923999	-0.598684	4032000	-2.8210692e-05	0.094020635	0.010331981	-0.011247529	-0.03577594	0.9922234	0.007287227	0.0790625	79.0	3602.637873649597
126	0.76778376	0.21883489	1.065675	0.714502	1.6004715	-0.88071704	13.333194	0.892911	0.2915341	1.6069558	-0.9960567	4064000	8.5013686e-05	0.117892615	0.01057899	-0.014308048	-0.044930227	1.0078348	0.009845344	0.095125005	79.0	3631.7336542606354
127	0.8142564	0.17372893	1.1430088	0.6687706	1.6029005	-1.1682388	13.5072155	0.89732605	0.28702167	1.5911151	-0.6362592	4096000	0.00012376998	0.112365365	0.0103935	-0.013256127	-0.042217053	0.99305284	0.008338068	0.0784375	79.0	3660.885304927826
128	0.79024655	0.19625705	1.1097428	0.6791348	1.6029512	-0.7671287	13.410624	0.8878542	0.29871064	1.6713945	-0.6103767	4128000	4.1150488e-05	0.11294406	0.0104348995	-0.012542896	-0.04314356	0.9965385	0.0069678286	0.081062496	79.0	3690.0742869377136
129	0.8612155	0.110951774	1.2264018	0.5748625	1.5330032	-0.59439486	14.536172	0.8920534	0.27604663	1.614653	-0.524818	4160000	0.00013567321	0.09098555	0.0101575125	-0.012924558	-0.037821136	0.9703852	0.007079819	0.08634375	79.0	3719.273503303528
130	0.87595725	0.115376346	1.2570549	0.54748625	1.5275	-0.53495526	13.95123	0.94283825	0.22818898	1.7265213	-0.36517027	4192000	6.884895e-05	0.079423	0.009869447	-0.0136549305	-0.027400356	0.943933	0.007011382	0.0813125	79.0	3748.490191936493
131	0.83731425	0.14356272	1.1874837	0.6241273	1.5370964	-0.87832975	13.96579	0.9130956	0.27676392	1.5586269	-0.28496984	4224000	3.4220517e-05	0.089903615	0.0103598405	-0.013587003	-0.03827977	0.9901371	0.008336688	0.09171875	79.0	3777.8333938121796
132	0.83562	0.15238537	1.1931964	0.61519885	1.595	-0.46868497	13.571976	0.89453727	0.28122178	1.5922306	-0.37562236	4256000	-8.876063e-05	0.091695145	0.01017718	-0.010821618	-0.034569792	0.9720803	0.0056788763	0.0700625	79.0	3807.0083994865417
133	0.8065259	0.1866235	1.1325713	0.66913	1.5996447	-0.7549951	13.416808	0.89910144	0.28253907	1.6967074	-0.5845862	4288000	2.665678e-05	0.10585642	0.010215715	-0.0144608775	-0.047098093	0.971689	0.006663127	0.08993749	79.0	3836.1673860549927
134	0.8170439	0.1588285	1.159841	0.64575183	1.6	-0.47841612	13.663956	0.8996905	0.2782148	1.6721131	-0.5289247	4320000	9.591319e-05	0.124853894	0.010145877	-0.015112454	-0.054540522	0.963391	0.00866864	0.0860625	79.0	3865.2804102897644
135	0.8103839	0.17899814	1.1408882	0.65787256	1.5903018	-0.5349948	13.456356	0.8756516	0.3013962	1.5744855	-0.47339568	4352000	1.2768432e-06	0.09818989	0.010046018	-0.013541506	-0.03982798	0.9593332	0.007225197	0.0856875	79.0	3894.615820169449
136	0.8468924	0.13125849	1.2016588	0.60513437	1.5380827	-0.77548033	14.269265	0.90229297	0.27320153	1.5511394	-0.28173447	4384000	3.4801662e-05	0.105253235	0.009826139	-0.013966431	-0.03664694	0.93757975	0.007749563	0.093906246	79.0	3923.7344059944153
137	0.88636374	0.10475512	1.271534	0.53763366	1.5339466	-0.459412	13.926187	0.9318202	0.2454923	1.615848	-0.75449324	4416000	6.115623e-05	0.077258	0.009477975	-0.013757522	-0.034808375	0.9051744	0.0076274653	0.081875	79.0	3952.8533873558044
138	0.85308886	0.13289312	1.2186841	0.5985723	1.5324721	-0.45172504	13.754766	0.93269056	0.2618448	1.6259286	-0.40025437	4448000	7.2061084e-07	0.07977676	0.009768746	-0.013009382	-0.03336508	0.9319713	0.0063602785	0.08409375	79.0	3982.1354053020477
139	0.8381622	0.15298396	1.1928538	0.6119575	1.5422657	-0.5736225	13.800087	0.9259921	0.2720617	1.5538249	-0.5838898	4480000	2.66172e-05	0.08560671	0.009881608	-0.013116229	-0.035123877	0.938794	0.008108797	0.080875	79.0	4011.3452577590942
140	0.83797	0.1532482	1.1857898	0.6246132	1.6	-0.4826688	13.724049	0.90619653	0.27824986	1.6145192	-0.44292417	4512000	4.349742e-05	0.08195582	0.0098064635	-0.0127953375	-0.026660314	0.9347552	0.0066640093	0.0830625	79.0	4040.5084903240204
141	0.8534956	0.1430953	1.2103584	0.6146842	1.6029005	-1.0079083	13.587908	0.94100195	0.24862216	1.6398323	-0.4598477	4544000	3.211852e-05	0.08720936	0.009722196	-0.013128855	-0.037297025	0.92530954	0.0066223755	0.0758125	79.0	4069.7385346889496
142	0.84911406	0.13495697	1.1980028	0.61848223	1.6022656	-1.6771472	14.109042	0.89618886	0.2973013	1.6055777	-0.6054482	4576000	5.1677227e-05	0.09135815	0.00973721	-0.014467131	-0.04040464	0.9257324	0.008554274	0.0945	79.0	4098.900813341141
143	0.87488914	0.1009063	1.2518456	0.55584717	1.5251777	-0.9214808	14.607799	0.9183717	0.29808137	1.7158738	-0.47642797	4608000	1.7127953e-05	0.08296441	0.009541251	-0.012156498	-0.034923457	0.908758	0.0065526385	0.07853125	79.0	4127.911333084106
144	0.9131971	0.07965712	1.3160014	0.48734796	1.5343814	-0.51164263	14.09564	0.9588214	0.24129277	1.7235931	-0.38915238	4640000	-0.0002994528	0.07245756	0.00925363	-0.013135786	-0.03247198	0.87955064	0.00804103	0.077562496	79.0	4157.042160272598
145	0.8439388	0.14916173	1.2013649	0.6149338	1.5345148	-0.4512688	13.592354	0.9375956	0.27978027	1.5998114	-0.51029855	4672000	6.116927e-05	0.074836254	0.009550009	-0.012368197	-0.023597483	0.9052111	0.0052422746	0.084875	79.0	4186.145796060562
146	0.8307435	0.15533058	1.1805462	0.6286648	1.570582	-0.5722696	13.762999	0.90438235	0.29315153	1.5896403	-0.67165804	4704000	9.199418e-05	0.08870524	0.009799272	-0.013652687	-0.036842603	0.9280058	0.0063029546	0.0793125	79.0	4215.434223890305
147	0.83151793	0.16322143	1.1807668	0.6323593	1.6075	-0.52536345	13.504677	0.88682383	0.29812083	1.6418284	-0.4550155	4736000	7.845322e-05	0.097173706	0.0094028115	-0.013358036	-0.044749543	0.89169407	0.0066857142	0.0843125	79.0	4244.515522480011
148	0.836485	0.15510526	1.1879058	0.6301486	1.6075	-0.58246946	13.33641	0.93321556	0.26594582	1.6262214	-0.73204017	4768000	0.00012737792	0.09817367	0.009377757	-0.013671472	-0.04387043	0.88681316	0.009006161	0.085625	79.0	4273.797764539719
149	0.83741134	0.15372925	1.1870048	0.6172203	1.530533	-0.52333397	13.705604	0.9035586	0.27267256	1.5335867	-0.41415232	4800000	-6.6196546e-05	0.08231414	0.009420175	-0.013714497	-0.0365027	0.8926007	0.006999054	0.07896875	79.0	4302.996228933334
150	0.88363683	0.09793535	1.2729663	0.5245345	1.5322655	-0.69681084	14.259425	0.93414235	0.26246578	1.7894108	-0.25395367	4832000	1.1524651e-05	0.07386172	0.009187228	-0.012537707	-0.029875187	0.8739301	0.0064368173	0.0778125	79.0	4332.132998466492
151	0.90259826	0.095616005	1.3010309	0.50566334	1.5303553	-0.5297735	13.857766	0.97318715	0.22027117	1.6368874	-0.29724133	4864000	0.00025057094	0.06275592	0.009178178	-0.012166466	-0.022373348	0.87007856	0.006614762	0.0726875	79.0	4361.222264766693
152	0.86111784	0.13010308	1.2322415	0.5800369	1.5348223	-0.43464422	13.808261	0.94406325	0.25986576	1.8545977	-0.7221546	4896000	0.00013864227	0.06917336	0.009264791	-0.012956902	-0.030421754	0.880257	0.0069476757	0.08728125	79.0	4390.31711935997
153	0.8429727	0.14990959	1.1936224	0.61336267	1.5659374	-0.67835474	13.876748	0.9061371	0.28087237	1.5807782	-0.5497186	4928000	2.1962915e-06	0.090224385	0.009509357	-0.013993818	-0.038783617	0.90442884	0.010414373	0.10103125	79.0	4419.42459654808
154	0.826076	0.1671423	1.1676701	0.64889795	1.6	-0.6203175	13.322147	0.9182273	0.27205038	1.6885899	-0.5906871	4960000	-0.000104269944	0.08957971	0.009242799	-0.013244484	-0.03617233	0.87486994	0.0065846853	0.07190625	79.0	4448.500095129013
155	0.857937	0.1385581	1.2246127	0.59183806	1.6031593	-0.4742684	13.465196	0.9181719	0.27516618	1.5708697	-0.51242787	4992000	-2.5620218e-05	0.07280426	0.0092868805	-0.014104371	-0.030020066	0.87633544	0.008301521	0.093687505	79.0	4477.627648591995
156	0.8679995	0.11941547	1.2367092	0.5648351	1.5232695	-0.4533632	14.224508	0.9205859	0.26967153	1.5917375	-0.4407546	5024000	-5.0061382e-05	0.07384982	0.009199824	-0.0135516655	-0.030374184	0.8697682	0.0064160423	0.0859375	79.0	4506.686058282852
157	0.9116509	0.077312544	1.3159108	0.4685598	1.5331594	-0.53301597	14.328069	0.9383931	0.25245118	1.7400649	-0.53651357	5056000	2.6810449e-05	0.06100867	0.008827347	-0.011657893	-0.027274229	0.83574414	0.00740925	0.0776875	79.0	4535.857196569443
158	0.8953723	0.102915436	1.2896537	0.5182769	1.5389774	-0.4014474	13.69612	0.9775633	0.21665728	1.7212989	-0.42788237	5088000	-2.8524548e-05	0.060886495	0.008814339	-0.0124704875	-0.024020735	0.8335998	0.0060222396	0.08475	79.0	4564.936613559723
159	0.8564376	0.1366371	1.2232152	0.5915179	1.528566	-0.4971504	13.613636	0.95621765	0.25033033	1.6514323	-0.5267628	5120000	-7.554889e-05	0.0685325	0.008844649	-0.013506882	-0.024108471	0.83296794	0.009487487	0.089625	79.0	4594.045852661133
160	0.8544135	0.13864136	1.2179314	0.591493	1.5659374	-0.44813678	13.812825	0.9108514	0.27603835	1.6331693	-0.97801703	5152000	6.818911e-05	0.06921417	0.00917432	-0.012693895	-0.030503511	0.86753404	0.007363961	0.0756875	79.0	4623.104996204376
161	0.84870267	0.1424686	1.2084539	0.602581	1.6029005	-0.5121657	13.681583	0.9427776	0.26388508	1.7469776	-0.5062848	5184000	-4.174281e-05	0.08583432	0.00905939	-0.0127525125	-0.037385095	0.85377765	0.0075679906	0.078062505	79.0	4652.268339395523
162	0.8638873	0.13087642	1.2324071	0.58510274	1.6029005	-0.40675914	13.52901	0.9119664	0.279177	1.6621835	-0.5582844	5216000	-0.00015217066	0.06389977	0.009094348	-0.013026023	-0.030584019	0.8558271	0.0088683795	0.08753125	79.0	4681.409517049789
163	0.88185436	0.10734624	1.2634904	0.5358053	1.5276777	-0.39428723	14.232079	0.93122846	0.277381	1.6034415	-0.58112925	5248000	0.00028716773	0.07297763	0.008951174	-0.01379562	-0.027352203	0.8441	0.00855447	0.08678125	79.0	4710.517057418823
164	0.88606334	0.1047173	1.27146	0.5305625	1.5373359	-0.48274356	14.04947	0.95125306	0.24195816	1.616469	-0.26806358	5280000	-5.203299e-06	0.07367598	0.00874066	-0.014405204	-0.02845987	0.82538	0.008454811	0.088375	79.0	4739.65348982811
165	0.8911884	0.107051075	1.2820717	0.5398231	1.5350258	-0.49690196	13.602312	0.96885496	0.22601673	1.5917481	-0.4233186	5312000	5.7807192e-05	0.062884845	0.008715062	-0.012546778	-0.023980627	0.82098013	0.0058055446	0.07525	79.0	4768.731360673904
166	0.88743716	0.112562805	1.2713583	0.54423434	1.5339774	-1.3472704	13.93838	0.9395627	0.2632486	1.6934909	-0.685204	5344000	6.534066e-05	0.06879784	0.008809119	-0.0126470495	-0.027080193	0.83022964	0.0057473592	0.08653125	79.0	4797.840548992157
167	0.8334642	0.16482347	1.1809759	0.6322805	1.6	-0.4691569	13.405144	0.9143783	0.28925467	1.680746	-0.6646348	5376000	0.0001811739	0.07039938	0.008856238	-0.014153309	-0.02999146	0.83422244	0.0091297515	0.0906875	79.0	4827.0113043785095
168	0.8627456	0.13554208	1.2316431	0.5908667	1.6031593	-0.45528007	13.454237	0.93743724	0.27099204	1.7136395	-0.62174296	5408000	9.386358e-05	0.073172	0.008534405	-0.013001972	-0.026441034	0.8010478	0.007037089	0.077156246	79.0	4856.352792263031
169	0.8582517	0.13303268	1.2238051	0.58744097	1.6029005	-0.3810855	13.686207	0.9360897	0.26997867	1.5863283	-0.43012178	5440000	2.0423904e-05	0.07828374	0.008825237	-0.014462999	-0.03323367	0.8284802	0.008358984	0.07653125	79.0	4885.585693836212
170	0.89478517	0.09233077	1.2816522	0.5140918	1.5237863	-0.53317916	14.319819	0.95330983	0.23481408	1.5686705	-0.44611004	5472000	0.0001337491	0.078047946	0.008583551	-0.013332343	-0.03526383	0.8072276	0.007961383	0.082875	79.0	4914.7390167713165
171	0.8965368	0.09978671	1.2891555	0.52112484	1.5307883	-0.54244584	13.900175	0.95839185	0.23535159	1.6982534	-0.7058258	5504000	-5.0660223e-05	0.05964482	0.008609545	-0.012546344	-0.020166088	0.8092345	0.0056207785	0.07728125	79.0	4943.922529935837
172	0.87830204	0.11993739	1.2575008	0.56576246	1.5239774	-0.44785443	13.457627	0.9662577	0.2272725	1.8035895	-0.29250628	5536000	0.00016180426	0.056687154	0.008672757	-0.013076406	-0.018639812	0.815655	0.0065698535	0.07625	79.0	4973.058012485504
173	0.8793435	0.115299314	1.2634917	0.54651046	1.5395148	-0.3644981	13.772923	0.95383465	0.25250435	1.6230034	-0.58288383	5568000	7.1638264e-05	0.059704438	0.008686785	-0.0129689975	-0.023929307	0.81720597	0.007352227	0.0835625	79.0	5002.141725301743
174	0.8530579	0.14522979	1.2166932	0.60369486	1.6	-0.48801112	13.533761	0.91365385	0.29559326	1.6884974	-0.78516376	5600000	-3.4868717e-05	0.06699392	0.008826845	-0.013555283	-0.030392254	0.82795584	0.007013015	0.07946875	79.0	5031.333750963211
175	0.86861056	0.12970027	1.2390046	0.58780783	1.6	-0.48846513	13.373311	0.95133066	0.25536418	1.5383966	-0.45611373	5632000	7.098541e-05	0.07032809	0.008484248	-0.012754683	-0.027262295	0.7962333	0.007564295	0.07596875	79.0	5060.441025733948
176	0.848739	0.14783055	1.2042706	0.6104118	1.6	-0.43593493	13.434122	0.94405806	0.25990883	1.5678662	-0.4153485	5664000	0.00014141202	0.063647464	0.008625399	-0.013054801	-0.026562555	0.81204003	0.0068472074	0.079218745	79.0	5089.573935031891
177	0.89868855	0.0870502	1.2916955	0.5171104	1.5348223	-0.6819292	14.116993	0.9449936	0.2573251	1.6509897	-0.44913313	5696000	3.166031e-05	0.07084877	0.008339785	-0.013841795	-0.030287066	0.7851161	0.008523172	0.08309375	79.0	5118.673635482788
178	0.9088348	0.08580591	1.3151184	0.4829562	1.530745	-0.44180697	13.923818	0.96859264	0.2382549	1.6983557	-0.37993044	5728000	0.00019000843	0.073915824	0.008421239	-0.01310867	-0.031238362	0.79055536	0.007470928	0.084156245	79.0	5147.824294567108
179	0.8705915	0.1259587	1.2497914	0.56924593	1.5331548	-0.48299477	13.546581	0.9523497	0.23574983	1.7807151	-0.38658804	5760000	-7.983809e-05	0.0740664	0.008605563	-0.012866328	-0.029110879	0.8090422	0.007281565	0.086625	79.0	5176.844703197479
180	0.8762769	0.12022503	1.2595875	0.5555515	1.5346446	-0.49325597	13.810976	0.94212586	0.25527924	1.5163759	-0.5959872	5792000	8.724863e-05	0.0628069	0.0086801555	-0.012131838	-0.022509225	0.81625736	0.00746861	0.07959375	79.0	5206.033992290497
181	0.8265523	0.16659778	1.1742657	0.6387942	1.6004715	-0.65648097	13.298495	0.9353385	0.26896757	1.6196232	-0.57351357	5824000	0.00014783209	0.081401095	0.008684594	-0.015139886	-0.036488377	0.81625813	0.008988289	0.09371875	79.0	5235.131227493286
182	0.87107754	0.12209505	1.2466072	0.5761743	1.608051	-0.50759685	13.505102	0.9257942	0.28725776	1.6412884	-0.6018718	5856000	-0.00020518154	0.07701735	0.008529039	-0.013454115	-0.036098223	0.80279243	0.007939226	0.0865625	79.0	5264.247549533844
183	0.86492926	0.12805018	1.2300813	0.583322	1.5309637	-0.6222079	13.821864	0.9417279	0.26538965	1.5654364	-0.45216876	5888000	-0.00013031345	0.06320894	0.008512153	-0.013087696	-0.02236573	0.79995346	0.0060211	0.0836875	79.0	5293.363172531128
184	0.9265958	0.06620885	1.3396224	0.44099155	1.5314484	-0.6184357	14.267025	0.9618359	0.23889658	1.9121578	-0.32011002	5920000	0.00016639894	0.053962287	0.008240733	-0.013156946	-0.018785182	0.7754671	0.008962227	0.08671875	79.0	5322.487649679184
185	0.9196849	0.07857901	1.3363605	0.44791326	1.5330032	-0.410736	13.941331	0.9989177	0.18738368	1.623673	-0.19903454	5952000	5.046837e-05	0.053040393	0.008307796	-0.011754595	-0.02085893	0.7783724	0.008358187	0.078	79.0	5351.577540636063
186	0.87544006	0.12455995	1.2544452	0.5701655	1.5403553	-0.46310785	13.576365	0.9690373	0.22622508	1.615645	-0.5661029	5984000	-6.0085207e-05	0.06418348	0.008523174	-0.013043483	-0.024724256	0.79899204	0.007943245	0.08959375	79.0	5380.721084833145
187	0.8814294	0.10964133	1.2675999	0.53904074	1.5325	-0.7171802	14.026991	0.9380509	0.28086305	1.5598766	-1.1472658	6016000	-0.0001174584	0.06885417	0.008787686	-0.01349466	-0.0338187	0.82360744	0.006844673	0.0744375	79.0	5409.831506967545
188	0.84541285	0.15116252	1.2100594	0.6029947	1.6075	-0.5126614	13.339496	0.9366699	0.26249138	1.6249075	-0.5080791	6048000	3.054738e-07	0.07531371	0.008514494	-0.013269328	-0.029474445	0.79871225	0.008887326	0.08534375	79.0	5438.916612148285
189	0.8661441	0.1251468	1.2418976	0.57822084	1.6	-0.45788282	13.49618	0.9421743	0.26193714	1.5897278	-0.44111356	6080000	-6.123399e-05	0.07683137	0.00847814	-0.013115892	-0.031100396	0.7932781	0.00739439	0.07484375	79.0	5468.277234554291
190	0.8817785	0.11296287	1.2602863	0.5523265	1.5300258	-0.46106678	13.784662	0.9308382	0.27479395	1.7285489	-0.58039594	6112000	0.0002958132	0.05233273	0.008372074	-0.012825538	-0.02119998	0.78754175	0.0062810043	0.075875	79.0	5497.487525701523
191	0.900513	0.09399894	1.3009616	0.4967256	1.5350258	-0.5173336	13.90472	0.97601205	0.21668196	1.6156697	-0.6213308	6144000	-0.0001483718	0.06392539	0.008195497	-0.012530663	-0.020192022	0.76954275	0.008336295	0.083531246	79.0	5526.649259328842
192	0.89437234	0.10386706	1.2940294	0.5132671	1.531442	-0.40323228	13.573077	0.9876311	0.21548605	1.5374371	-0.50719225	6176000	4.303502e-05	0.066425934	0.008270685	-0.014099596	-0.025629932	0.770814	0.008106134	0.0938125	79.0	5555.798372030258
193	0.88500524	0.11147367	1.2757956	0.54175436	1.5343814	-0.4287052	13.617925	0.96240807	0.23431069	1.6359453	-0.6580178	6208000	6.8562105e-05	0.05806979	0.008467422	-0.0137918545	-0.022556115	0.7920874	0.008363135	0.09396875	79.0	5584.956737279892
194	0.84286475	0.15368682	1.2026998	0.6088684	1.5659374	-0.38192427	13.445854	0.9250038	0.29226613	1.5275568	-0.5759512	6240000	4.6626665e-05	0.06651361	0.008731208	-0.012898183	-0.027597649	0.8193214	0.005754785	0.08309375	79.0	5614.097858428955
195	0.8656002	0.12921391	1.2413347	0.57949525	1.6	-0.50044584	13.550768	0.9333785	0.26560938	1.527455	-0.5334949	6272000	7.4118376e-05	0.08105091	0.008425973	-0.014751498	-0.03622041	0.78633916	0.008474773	0.0843125	79.0	5643.2621467113495
196	0.86349314	0.12260997	1.2412997	0.577045	1.6029005	-0.40814084	13.539316	0.94296974	0.26061887	1.8314611	-0.42714182	6304000	0.00011835247	0.08115107	0.0085331965	-0.014610316	-0.039930295	0.79472	0.008372886	0.0973125	79.0	5672.452469825745
197	0.8871126	0.09851673	1.2762694	0.525972	1.5322655	-0.4407951	14.018993	0.9442969	0.2479999	1.4971119	-0.4179784	6336000	6.9746748e-06	0.07027234	0.0082733175	-0.014377913	-0.025891583	0.7745078	0.007163327	0.08809375	79.0	5701.740610599518
198	0.9165281	0.078085944	1.3286507	0.46732134	1.5257174	-0.48946634	13.919002	0.972352	0.20896582	1.6100571	-0.53174716	6368000	8.497387e-06	0.06273508	0.008066563	-0.012866532	-0.021401621	0.75463784	0.006898145	0.082625	79.0	5730.837939500809
199	0.90291786	0.09708217	1.3016293	0.51638573	1.5388308	-0.44178417	13.60641	0.9947385	0.20054919	1.8309578	-0.4259495	6400000	-0.00023757573	0.050687447	0.008242086	-0.012186948	-0.018770857	0.76857996	0.007395476	0.08490625	79.0	5759.9388308525085
