Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
208	0.8193191	0.17443088	1.169836	0.6674628	1.5876104	-0.7826812	12.27057	0.9018783	0.38725853	1.6013188	-1.5475299	1672000	1.1175871e-08	0.08199151	-0.032544132	-0.06325057	0.9293632	0.015268156	0.157625	53.0	238.41639852523804
209	0.74293023	0.23828843	1.0312134	0.76642424	1.5459615	-0.82362497	12.13354	0.88728935	0.40717697	1.5199382	-0.69091576	1680000	1.6763806e-08	0.09044349	-0.037310153	-0.056088068	0.94962233	0.013533318	0.175125	79.0	239.5848400592804
210	0.8563074	0.13711362	1.2287706	0.6165398	1.553024	-0.83115685	12.751645	0.880335	0.39069653	1.4798918	-0.87611246	1688000	3.7252903e-09	0.10853508	-0.039193038	-0.08223386	0.93568456	0.014707369	0.176625	79.0	240.75129628181458
211	0.77955735	0.18563443	1.1013244	0.7279713	1.5444809	-0.8324778	12.650974	0.903027	0.3730917	1.595168	-0.85536206	1696000	-1.1175871e-08	0.12543246	-0.0315513	-0.09186813	0.97457504	0.015212443	0.17675	42.0	241.78061723709106
212	0.7922354	0.20082024	1.1251909	0.6946129	1.5458994	-0.8628924	12.095679	0.89005655	0.37864023	1.5021981	-0.93716574	1704000	6.9849193e-10	0.114400715	-0.037396222	-0.07572525	0.9539021	0.015109028	0.1735	78.0	242.94891548156738
213	0.85225564	0.14079991	1.2364361	0.60173786	1.5511553	-0.29480818	12.496774	0.9506377	0.30762193	1.5772351	-0.5588294	1712000	1.8626451e-09	0.07131886	-0.02716162	-0.049011014	0.91302896	0.015160916	0.142625	36.0	243.9266173839569
214	0.84646463	0.13964647	1.2183033	0.62326676	1.5639774	-0.6980441	12.649351	0.9425369	0.31899557	1.4262745	-0.73640144	1720000	-3.7252903e-09	0.10115267	-0.03321606	-0.073079474	0.92860997	0.015014771	0.16062501	60.0	245.0309886932373
215	0.8113252	0.18867481	1.1586092	0.6599802	1.544872	-0.40348223	12.313694	0.94122326	0.31428516	1.702284	-0.64056283	1728000	-3.7252903e-09	0.1138185	-0.025917746	-0.079616986	0.9524393	0.015014209	0.153	24.0	245.98299932479858
216	0.8470852	0.13121346	1.2128853	0.6320952	1.547806	-0.905645	13.102349	0.9517518	0.28125	1.5191474	-0.7164241	1736000	-7.450581e-09	0.12011737	-0.03483181	-0.09915446	0.96689093	0.013240684	0.17337501	79.0	247.19376516342163
217	0.8369572	0.1630428	1.2007434	0.63086575	1.5553017	-0.40255308	12.27673	0.94657546	0.29378906	1.5015607	-0.81657547	1744000	-1.1175871e-08	0.085006416	-0.03614647	-0.06311764	0.92505	0.014840601	0.16725	79.0	248.41021871566772
218	0.815518	0.1775376	1.1616147	0.6789526	1.5650146	-0.8716415	12.421474	0.92919177	0.34578735	1.3979568	-1.1125023	1752000	0.0	0.09667819	-0.030055787	-0.055027746	0.9541738	0.015078069	0.16687499	44.0	249.44653415679932
219	0.8505639	0.14943609	1.2286661	0.62193537	1.5631593	-0.6503552	12.271875	0.9656116	0.32634106	1.6304283	-0.7169681	1760000	-3.7252903e-09	0.07260093	-0.03590934	-0.05670496	0.9194979	0.011326158	0.170625	79.0	250.68234181404114
220	0.8302423	0.16317879	1.1929893	0.64449716	1.5590252	-0.5633707	12.495193	0.92222667	0.3620796	1.4680941	-0.8546531	1768000	9.313226e-09	0.11598426	-0.032784685	-0.07802813	0.91863906	0.0150620295	0.174	50.0	251.71039366722107
221	0.82144374	0.1719773	1.173629	0.65981376	1.5485882	-0.5022539	12.280064	0.9335765	0.29910234	1.4733074	-0.8241521	1776000	-3.7252903e-09	0.090389356	-0.036960077	-0.058821063	0.9245666	0.014577623	0.17074999	79.0	252.98300409317017
222	0.8433057	0.14974985	1.2184285	0.62395203	1.5527294	-0.42833596	12.426751	0.9187645	0.34831685	1.4448037	-1.3957887	1784000	-1.1175871e-08	0.099089876	-0.035251662	-0.0718507	0.9262019	0.015193602	0.174	70.0	254.11565160751343
223	0.81254554	0.18745443	1.1597732	0.68037564	1.5476776	-0.47205848	12.114907	0.9580194	0.2884872	1.4387455	-0.67456126	1792000	6.519258e-09	0.09696941	-0.03684596	-0.07710042	0.91234475	0.011058483	0.168	79.0	255.34667491912842
224	0.8432958	0.15670428	1.2213627	0.6161705	1.5561485	-0.431532	12.138365	0.9202607	0.3723914	1.5751919	-0.9058077	1800000	7.683411e-09	0.08127201	-0.02745249	-0.06860116	0.9057481	0.015403945	0.15162499	32.0	256.3135087490082
225	0.7946272	0.19221492	1.1453704	0.69197875	1.5533776	-0.49640882	12.195652	0.94271326	0.35511583	1.5278141	-0.8226676	1808000	1.8626451e-09	0.09079276	-0.02470075	-0.05931085	0.9384225	0.015086761	0.15375	27.0	257.31175780296326
226	0.75356364	0.24643639	1.0559034	0.73910385	1.5445452	-0.4152028	11.732036	0.9043555	0.4028301	1.8553904	-0.87891674	1816000	0.0	0.11417626	-0.03931728	-0.08360304	0.945614	0.012847846	0.1885	79.0	258.4590308666229
227	0.8174969	0.1630587	1.1647063	0.6765139	1.5463861	-0.6982064	12.552885	0.8943613	0.39134276	1.5058974	-0.8022865	1824000	-1.4901161e-08	0.12925534	-0.03770209	-0.11175072	0.94905716	0.014314761	0.177	79.0	259.62913846969604
228	0.8095969	0.1768797	1.1560907	0.66835517	1.5445416	-0.38489223	12.501602	0.92936367	0.3441197	1.4541086	-0.62834847	1832000	1.1175871e-08	0.06819368	-0.03761861	-0.03978091	0.9354395	0.013639898	0.17862499	79.0	260.78168773651123
229	0.78249025	0.18828183	1.0898042	0.7527156	1.5537653	-0.83215404	12.591935	0.87074786	0.4349306	1.4218484	-1.9174507	1840000	-3.7252903e-09	0.16851214	-0.028043095	-0.14489803	0.95022774	0.015494067	0.16125	33.0	261.7966332435608
230	0.769809	0.2019617	1.080357	0.7323192	1.5443224	-0.8578964	12.648026	0.8694996	0.39367595	1.6288024	-0.8806124	1848000	0.0	0.14642282	-0.0337603	-0.10049159	0.94099224	0.015139656	0.16	51.0	262.86709237098694
231	0.8069862	0.18606934	1.148997	0.6799061	1.5506492	-0.77349895	12.227987	0.8919928	0.37634414	1.4049373	-0.9304042	1856000	1.8626451e-08	0.123098895	-0.0355362	-0.106306314	0.91913366	0.015108249	0.15775	56.0	263.95438051223755
232	0.7557957	0.22373644	1.0606124	0.75605595	1.5626833	-0.87073904	12.201563	0.843535	0.450951	1.6813064	-0.74699634	1864000	1.8626451e-09	0.12696783	-0.030961515	-0.105345204	0.94850945	0.015022881	0.13912499	38.0	264.9442582130432
233	0.80359197	0.18905511	1.1335336	0.6982145	1.5435203	-0.77980363	12.240566	0.89613634	0.40552825	1.879904	-0.7559336	1872000	1.3038516e-08	0.08148507	-0.035800204	-0.06217523	0.936846	0.015095467	0.161	57.0	266.05516505241394
234	0.8291823	0.15765977	1.1833911	0.67200494	1.5492187	-0.8132433	12.41614	0.9027716	0.38153854	1.6434189	-0.81628096	1880000	0.0	0.0787794	-0.03448533	-0.06339459	0.9037577	0.015175245	0.170875	65.0	267.1566424369812
235	0.8075951	0.17769904	1.1425717	0.6938989	1.5865031	-0.81777644	12.103395	0.9230363	0.3701928	1.5756428	-0.932374	1888000	0.0	0.08275643	-0.03556805	-0.061921127	0.9267067	0.012219768	0.175125	79.0	268.33258962631226
236	0.8061973	0.17370036	1.1522001	0.68203646	1.5814247	-0.823491	12.2325945	0.91243804	0.39803082	1.8023356	-0.9407915	1896000	7.450581e-09	0.083258376	-0.02476143	-0.052719414	0.9101223	0.015791137	0.13724999	24.0	269.28052830696106
237	0.85166043	0.1483396	1.2355044	0.60221624	1.6078428	-0.4378721	12.245283	0.95880914	0.30606398	1.7330544	-0.5434441	1904000	1.3038516e-08	0.08581353	-0.0331931	-0.05870644	0.87731004	0.015251806	0.15075001	53.0	270.3791534900665
238	0.8656003	0.1270468	1.2469862	0.5994271	1.6	-0.6928423	12.710784	0.9513739	0.29591924	1.5749595	-0.5174751	1912000	-1.6763806e-08	0.09542142	-0.035308592	-0.073049724	0.87996745	0.013847045	0.161	79.0	271.5236692428589
239	0.8301326	0.16292293	1.1968316	0.6390869	1.6	-0.722945	12.322784	0.96968955	0.33654925	2.1001713	-0.69084615	1920000	9.313226e-09	0.09632433	-0.033699512	-0.062367182	0.90556663	0.015073793	0.16	56.0	272.6228997707367
240	0.83497286	0.16502714	1.1969935	0.6490992	1.5485882	-0.67500466	12.448387	0.97182643	0.25919256	1.5035467	-0.5125504	1928000	-1.8626451e-09	0.09559993	-0.038005117	-0.06977615	0.92531	0.012217683	0.191375	79.0	274.1643397808075
241	0.84121764	0.15878238	1.2137705	0.6265773	1.5575	-0.3537256	12.463141	0.9340613	0.33160645	1.4615691	-0.6773906	1936000	-3.7252903e-09	0.10267921	-0.032762047	-0.0762199	0.9013874	0.015235739	0.15937501	57.0	275.38357281684875
242	0.858443	0.14155702	1.2448808	0.60616374	1.5486363	-0.58205634	12.472403	0.96443504	0.31814095	1.5057794	-1.1363597	1944000	8.381903e-09	0.08064438	-0.03656109	-0.06114008	0.89517224	0.014539104	0.167375	79.0	276.6552777290344
243	0.80252147	0.19747855	1.1513335	0.6813941	1.5545835	-0.6748382	11.852134	0.9689113	0.3065382	1.4612408	-0.7383233	1952000	1.4901161e-08	0.09006576	-0.01446346	-0.062570184	0.8704089	0.015150658	0.13087499	12.0	277.5601942539215
244	0.8390659	0.15398961	1.2099124	0.63272107	1.5548722	-0.5635683	12.303459	0.9249181	0.34217364	1.4237423	-0.6537959	1960000	-1.8626451e-09	0.11665343	-0.029123181	-0.087751016	0.87669444	0.0150628695	0.146625	35.0	278.64446210861206
245	0.8051682	0.18788734	1.1530972	0.67510307	1.5552394	-0.77661926	12.095312	0.9405387	0.33598718	1.5804914	-0.6313969	1968000	3.7252903e-09	0.11097035	-0.039578486	-0.087795965	0.90028995	0.01286944	0.190625	79.0	279.7865574359894
246	0.8300806	0.16991937	1.1954949	0.64248943	1.5512437	-0.41862935	12.208075	0.93239534	0.34867704	1.5445797	-0.82173437	1976000	1.8626451e-09	0.08395297	-0.0298581	-0.07061258	0.8760319	0.015072018	0.15812501	42.0	280.86366724967957
247	0.8166671	0.18333286	1.1711226	0.67109376	1.5552974	-0.39542496	11.872727	0.9469387	0.3366665	1.5969051	-0.76176494	1984000	5.5879354e-09	0.09831303	-0.03758172	-0.07717477	0.8818205	0.011975309	0.17875	79.0	282.0026512145996
248	0.804245	0.18917607	1.1621103	0.67075765	1.5596551	-0.45329234	11.89724	0.9250825	0.36987814	1.567104	-0.8761444	1992000	1.4901161e-08	0.11147449	-0.03684656	-0.09354831	0.8623777	0.015101121	0.16475001	66.0	283.1388404369354
249	0.8384028	0.15326384	1.2152851	0.6194467	1.5643814	-0.6674837	12.408654	0.9104741	0.37982082	1.6097327	-1.0022695	2000000	7.450581e-09	0.11420645	-0.031831957	-0.09144513	0.8761512	0.015006628	0.15612501	44.0	284.1590268611908
250	0.75414443	0.22600268	1.0742418	0.7320554	1.5582696	-0.82169145	12.083333	0.93803823	0.3338749	1.4590254	-0.7898465	2008000	-2.4214387e-08	0.14456692	-0.03429727	-0.10962416	0.90231836	0.01503779	0.17300001	46.0	285.2149760723114
251	0.8100611	0.18993887	1.1529022	0.67218864	1.5469668	-0.4622408	12.104688	0.8868967	0.38414863	1.7238176	-0.8002387	2016000	0.0	0.1152488	-0.037676614	-0.08812319	0.8678796	0.01502675	0.1715	72.0	286.3279106616974
252	0.79507285	0.19834822	1.1254159	0.7063316	1.5609636	-1.3538828	12.397152	0.9061101	0.37481582	1.4346077	-0.9908713	2024000	-4.656613e-09	0.14464304	-0.029433623	-0.10852766	0.8680215	0.015057128	0.15325001	36.0	287.34511160850525
253	0.7647927	0.21642601	1.0789027	0.73901874	1.5524387	-0.70214295	12.048137	0.8818352	0.37961456	1.5757267	-1.2792354	2032000	3.7252903e-09	0.14502752	-0.039596062	-0.11611062	0.9182112	0.014623791	0.18900001	79.0	288.51567101478577
254	0.80280244	0.1906186	1.1270514	0.70237964	1.552621	-1.1883961	12.308544	0.90049976	0.3548134	1.483042	-0.68066704	2040000	-7.450581e-09	0.12600629	-0.026346179	-0.09866655	0.88974106	0.015021407	0.12825	23.0	289.49459433555603
255	0.86153686	0.1249398	1.2375957	0.6033373	1.5483775	-0.7161676	12.948675	0.91225857	0.39237368	1.6816533	-1.2482698	2048000	-1.8626451e-08	0.09538662	-0.034863845	-0.07852325	0.8909575	0.013246796	0.16925001	79.0	290.6309554576874
256	0.7958633	0.1975578	1.122289	0.71374303	1.5513198	-0.73339957	12.312893	0.92508054	0.35684973	1.7492347	-0.6999134	2056000	5.5879354e-09	0.10641196	-0.023178952	-0.08059199	0.9047251	0.015190555	0.15	21.0	291.6045181751251
257	0.7865536	0.19293556	1.1049353	0.7134474	1.5435324	-0.738495	12.315705	0.8888487	0.41091582	1.8073153	-0.8974461	2064000	3.7252903e-09	0.15147957	-0.03457486	-0.11699461	0.9477397	0.015097337	0.159875	51.0	292.83559703826904
258	0.81502616	0.17839485	1.1544917	0.68158233	1.5536518	-0.67921317	12.080247	0.91422975	0.35442147	1.5502436	-0.695817	2072000	-7.450581e-09	0.07842671	-0.026776712	-0.05370389	0.8943162	0.015007736	0.135625	28.0	293.86131477355957
259	0.8431913	0.12486424	1.2105979	0.6436014	1.5445815	-0.9090778	13.023334	0.94159377	0.3519991	1.5224992	-1.307074	2080000	1.1175871e-08	0.12864146	-0.03165141	-0.08907261	0.9070996	0.015056897	0.15650001	47.0	295.16977858543396
260	0.84647036	0.14658521	1.2257645	0.62016475	1.5657908	-0.6840747	12.450637	0.93330884	0.34542564	1.508285	-0.8391047	2088000	3.7252903e-09	0.092848435	-0.025913151	-0.066461414	0.9090376	0.0150398705	0.146625	34.0	296.1884138584137
261	0.89048016	0.102166876	1.2984612	0.53857106	1.5563072	-0.29188585	12.730263	0.9571648	0.29857692	1.4292568	-0.7954168	2096000	-1.8626451e-09	0.0675271	-0.033055954	-0.03710737	0.87447304	0.0150334835	0.161	66.0	297.3058009147644
262	0.83769155	0.15495558	1.2007468	0.63919586	1.5558846	-0.74467283	12.294025	0.97192854	0.2773445	1.6260334	-0.47151053	2104000	-7.450581e-09	0.083560765	-0.029314134	-0.055332713	0.8761395	0.015160621	0.14850001	36.0	298.3338611125946
263	0.8113668	0.17433584	1.1652356	0.6672988	1.5907106	-0.6152442	12.313292	0.9403773	0.31987426	1.6917906	-0.87267303	2112000	-3.7252903e-09	0.100923195	-0.031697616	-0.06963047	0.8856626	0.015064608	0.15562502	43.0	299.3478915691376
264	0.8490597	0.14436138	1.2246957	0.61688	1.5488832	-0.600064	12.564516	0.9578944	0.3221751	1.8613011	-0.6804333	2120000	8.381903e-09	0.11551893	-0.0348571	-0.07923105	0.87604624	0.014572375	0.16512501	79.0	300.5296723842621
265	0.8287714	0.1638757	1.1951793	0.6399328	1.5556322	-0.41489053	12.449044	0.95178384	0.3035842	1.5193642	-0.45789874	2128000	-1.7695129e-08	0.103273496	-0.022095481	-0.077194646	0.8554362	0.015077193	0.13725	24.0	301.46268010139465
266	0.8917763	0.108223684	1.309253	0.5225605	1.5514214	-0.5241153	12.551282	0.96833694	0.29151508	1.6843562	-1.0489995	2136000	1.1175871e-08	0.08849207	-0.033235475	-0.06487815	0.8493701	0.015256813	0.15275	72.0	302.61630058288574
267	0.8447478	0.1483078	1.2241021	0.61049175	1.5531548	-0.39314055	12.365506	0.97159314	0.29311484	1.4034328	-0.63759923	2144000	3.7252903e-09	0.08363566	-0.034808423	-0.0575946	0.8405336	0.013911294	0.16275	79.0	303.7546455860138
268	0.84142125	0.15857872	1.2145352	0.62268806	1.5572685	-0.45500806	12.525641	0.9518378	0.31308466	1.5554789	-0.61432445	2152000	-1.8626451e-09	0.11913637	-0.03631412	-0.08388001	0.8539437	0.015025403	0.17375	75.0	304.91875767707825
269	0.8120775	0.18792251	1.1518921	0.6899134	1.5618587	-0.4732677	11.907012	0.9256785	0.3366957	1.6203278	-0.885229	2160000	9.313226e-09	0.11851988	-0.025831735	-0.09934673	0.85982525	0.0151823135	0.13974999	31.0	305.8931601047516
270	0.86690634	0.13309363	1.2595283	0.59005374	1.5448608	-0.38270006	12.242138	0.9349447	0.35575092	1.5236619	-0.8910315	2168000	7.450581e-09	0.102003366	-0.030604359	-0.08883512	0.82982004	0.01505144	0.15062499	55.0	306.9917252063751
271	0.83969295	0.16030702	1.2137845	0.63648826	1.548934	-0.5140568	12.192187	1.0114633	0.26510054	2.0011091	-0.7063383	2176000	-1.4901161e-08	0.10660312	-0.034674577	-0.08841282	0.8487404	0.015041675	0.16525	70.0	308.10485196113586
272	0.8226005	0.1637966	1.1834347	0.65649134	1.5482988	-0.41814777	12.15	0.9258078	0.38849577	1.505324	-1.2554473	2184000	1.6298145e-08	0.09646717	-0.03586617	-0.07019094	0.83681333	0.015138105	0.161625	67.0	309.23791790008545
273	0.8047498	0.18867126	1.1437843	0.6958864	1.545762	-0.84393764	12.042453	0.89440155	0.3768833	1.5393012	-0.80079013	2192000	-3.7252903e-09	0.11851017	-0.03657782	-0.09452085	0.8315015	0.015032543	0.16800001	68.0	310.43761134147644
274	0.80593526	0.18748575	1.1567007	0.6797153	1.5810276	-0.68277645	11.946647	0.91391605	0.37543494	1.5013146	-0.8401903	2200000	0.0	0.13514602	-0.027230468	-0.10488972	0.838238	0.015144097	0.147	28.0	311.3913321495056
275	0.79007983	0.20297572	1.1269567	0.70377064	1.5495816	-0.3893189	11.881098	0.9262825	0.3564452	1.4586351	-0.70924175	2208000	9.546056e-09	0.12769175	-0.034331333	-0.09859559	0.8037718	0.01506646	0.157875	63.0	312.6160991191864
276	0.8390607	0.16093928	1.2031814	0.6445071	1.5515468	-0.6310674	12.312893	0.9440861	0.32556415	1.3701384	-0.908587	2216000	-9.313226e-10	0.09538388	-0.028118318	-0.069397554	0.8118461	0.015206497	0.13925	35.0	313.96555614471436
277	0.8043703	0.18937969	1.1526334	0.6779395	1.5484107	-0.68878716	12.009259	0.89499414	0.4043889	1.4231477	-0.95928925	2224000	7.450581e-09	0.12382319	-0.030194879	-0.104527034	0.81625855	0.015137531	0.15312499	34.0	315.21263432502747
278	0.8200136	0.16708961	1.1578385	0.6803064	1.553934	-0.79517823	12.528846	0.88915896	0.40606815	1.5831589	-0.8465564	2232000	0.0	0.11259653	-0.019098211	-0.08211539	0.8126029	0.015381595	0.13412501	17.0	316.1306138038635
279	0.8115214	0.18847853	1.1553864	0.6688886	1.5572656	-0.36521682	11.922256	0.9437732	0.3356911	1.5259299	-0.7598214	2240000	1.21071935e-08	0.09243214	-0.026202252	-0.067861445	0.80653584	0.015365329	0.1485	27.0	317.1309769153595
280	0.80602074	0.18802689	1.1405947	0.6959813	1.5766876	-0.82840127	12.122671	0.92299587	0.35206586	1.74571	-0.8006855	2248000	1.3038516e-08	0.0797807	-0.034628473	-0.056347147	0.83127344	0.015097777	0.146875	65.0	318.34754157066345
281	0.76286674	0.23055437	1.0697242	0.73431176	1.5426776	-0.82085115	11.848485	0.9019045	0.3947787	1.4945893	-0.9219518	2256000	-5.5879354e-09	0.13731651	-0.0334974	-0.10095695	0.86798716	0.0153736845	0.162375	54.0	319.43134021759033
282	0.80308783	0.18298025	1.1505828	0.69120395	1.6052469	-0.8607172	12.25	0.8574518	0.4411265	1.5471406	-0.71613824	2264000	7.450581e-09	0.11533049	-0.031119477	-0.09025056	0.8476492	0.015089104	0.147375	56.0	320.51087951660156
283	0.7811489	0.20569322	1.1019303	0.7247466	1.6052469	-0.81891096	12.009202	0.9257556	0.33832583	1.539362	-0.5920607	2272000	-3.7252903e-09	0.15387666	-0.023856947	-0.10969352	0.8422786	0.015199794	0.133875	27.0	321.5284581184387
284	0.86709356	0.1329064	1.2543037	0.58715636	1.6052469	-0.3249049	12.439543	0.92359227	0.35640636	1.3908613	-1.194753	2280000	-1.4901161e-08	0.108163774	-0.036203157	-0.08212559	0.8239038	0.012262394	0.154875	79.0	322.65790820121765
285	0.8592404	0.14075957	1.2474133	0.590121	1.5865031	-0.36021975	12.107813	0.97540176	0.2679792	1.8885664	-0.4942324	2288000	7.450581e-09	0.09806715	-0.03505904	-0.069881916	0.8064327	0.01448953	0.16525	79.0	323.8335003852844
286	0.90477234	0.09522765	1.321861	0.49930048	1.5539467	-0.28252956	12.706169	0.97191054	0.26627174	1.4002376	-0.56433886	2296000	-1.4901161e-08	0.063429624	-0.032682836	-0.04903619	0.80276823	0.0150027545	0.15575	58.0	324.9053063392639
287	0.8185934	0.1748277	1.181823	0.65339875	1.587168	-0.29167297	12.044478	0.9908589	0.26991767	1.525052	-0.38895008	2304000	-7.450581e-09	0.09636043	-0.034934543	-0.06261115	0.8239947	0.015038518	0.17675	78.0	326.06934881210327
288	0.827531	0.1655246	1.1897216	0.6560501	1.5572536	-1.1786985	12.330189	0.9455965	0.32546577	1.9218577	-0.4949824	2312000	-1.1175871e-08	0.10836193	-0.031937636	-0.06609012	0.8398515	0.015028769	0.15625	51.0	327.1142477989197
289	0.8054355	0.17479114	1.1716247	0.65406567	1.5531594	-0.32572633	12.374214	0.9172517	0.37640283	1.5489451	-0.9227252	2320000	1.3038516e-08	0.10395324	-0.033644345	-0.06448598	0.84598565	0.015083376	0.165375	72.0	328.26317977905273
290	0.7714286	0.21720779	1.1001331	0.72310764	1.5495836	-0.9345021	11.700892	0.91917455	0.3141367	1.3887086	-0.65038526	2328000	-7.450581e-09	0.13305119	-0.033995904	-0.102542445	0.8639062	0.0150466915	0.16637501	49.0	329.31166887283325
291	0.9120144	0.08798559	1.3349768	0.4980455	1.5503998	-0.4752341	12.643548	0.90806264	0.3512564	1.7029343	-1.0851249	2336000	7.450581e-09	0.09068571	-0.025216723	-0.07737012	0.80490196	0.015341945	0.12324999	33.0	330.3646833896637
292	0.8210527	0.16611841	1.1851865	0.6565665	1.5512847	-0.5194899	12.426282	0.9409465	0.33842066	1.6708149	-0.8568857	2344000	7.450581e-09	0.12004982	-0.036755875	-0.07958062	0.8394166	0.01483078	0.171125	79.0	331.4960708618164
293	0.8263315	0.16741854	1.1886197	0.66114634	1.5567918	-0.8142039	12.27673	0.93835056	0.3227869	1.7334398	-0.753947	2352000	1.4901161e-08	0.1207151	-0.029376525	-0.08555567	0.84025204	0.015218455	0.14725	36.0	332.5161085128784
294	0.8098001	0.1714186	1.1761838	0.66078985	1.5431403	-0.34659526	12.231366	0.9362283	0.32528192	2.3030353	-0.49281085	2360000	-3.7252903e-09	0.15205842	-0.038637307	-0.10813839	0.82411146	0.014493982	0.186625	79.0	333.6596474647522
295	0.8161099	0.17073223	1.1639019	0.69627285	1.554011	-0.9404739	12.114907	0.91137844	0.3509866	1.4120888	-0.59739995	2368000	-5.122274e-09	0.09527826	-0.03296255	-0.07811424	0.8665187	0.015182204	0.15525001	45.0	334.71537375450134
296	0.7887275	0.20469356	1.1376089	0.69639295	1.5505581	-0.7773203	11.766666	0.9193977	0.37607035	1.4784977	-0.9343376	2376000	1.4901161e-08	0.095632136	-0.021893263	-0.068980664	0.81867206	0.015197975	0.146125	21.0	335.6762912273407
297	0.80915344	0.17724365	1.1632456	0.6723618	1.5532748	-0.66457635	12.340764	0.8892172	0.38614428	1.7439644	-0.92403775	2384000	-1.8626451e-09	0.11594883	-0.03284886	-0.08821096	0.82191455	0.015160858	0.151375	64.0	336.78725719451904
298	0.77063715	0.20778546	1.1042405	0.7165802	1.549128	-0.3550119	11.910061	0.9269987	0.34322685	2.0329216	-1.0594736	2392000	3.7252903e-09	0.11886422	-0.038088284	-0.08256656	0.8164601	0.011258647	0.1735	79.0	337.9407420158386
299	0.8080967	0.1919033	1.1467038	0.6875024	1.5810276	-0.35265267	11.933735	0.87790364	0.39210555	1.61024	-0.91396546	2400000	1.8626451e-08	0.13537835	-0.03181117	-0.11446245	0.8100718	0.0150707	0.149375	44.0	339.0011029243469
300	0.8330357	0.16696429	1.2031348	0.63064075	1.5810276	-0.39624527	12.167702	0.97530574	0.28683195	1.645462	-0.72422147	2408000	-4.656613e-09	0.09561607	-0.024909496	-0.07305759	0.8063134	0.015081128	0.144125	22.0	339.9386320114136
301	0.7660819	0.20848997	1.0887375	0.7268544	1.5546551	-0.8234767	12.215838	0.9126799	0.37152034	1.7146993	-1.1350943	2416000	-1.6763806e-08	0.14515352	-0.03799332	-0.11396965	0.82245994	0.015201701	0.182	74.0	341.1218755245209
302	0.8047942	0.19520582	1.1463616	0.6777185	1.5655639	-0.40849298	11.825301	0.9103119	0.34941873	1.6573602	-0.57048345	2424000	1.1175871e-08	0.115856364	-0.03879033	-0.081340246	0.7991565	0.014289352	0.162125	79.0	342.25756096839905
303	0.8026629	0.16473475	1.148768	0.6916828	1.6052469	-1.1141459	12.570513	0.92174673	0.35300505	1.9805232	-0.8142401	2432000	-1.6763806e-08	0.1414445	-0.028837504	-0.088558465	0.8056092	0.015392742	0.14462501	32.0	343.26508831977844
304	0.75865376	0.22247	1.0612674	0.74759775	1.608051	-0.80128354	12.175	0.83864003	0.40086192	1.4776101	-0.92637134	2440000	1.4901161e-08	0.14406742	-0.036139585	-0.1043238	0.84503007	0.0150492415	0.15775	62.0	344.35072588920593
305	0.8133172	0.18043286	1.1671889	0.6500891	1.5740968	-0.3429209	12.003105	0.9134036	0.35589546	1.6582605	-0.6274406	2448000	-3.7252903e-09	0.09042752	-0.037214726	-0.055068325	0.8038588	0.015040871	0.15775	67.0	345.4892861843109
306	0.8203553	0.16493884	1.173475	0.6711043	1.564809	-0.80250764	12.48718	0.9105303	0.37899315	1.5017473	-0.89903677	2456000	-3.7252903e-09	0.10444011	-0.023452263	-0.08321665	0.8238862	0.015200766	0.126	23.0	346.46032667160034
307	0.795483	0.19856459	1.129886	0.6969075	1.6032162	-0.39776272	12.019938	0.9058959	0.34544826	1.4265845	-0.9505348	2464000	3.7252903e-09	0.13082892	-0.03764097	-0.08992401	0.8027349	0.014522734	0.1605	79.0	347.63982701301575
308	0.89263785	0.100783214	1.3076327	0.53532803	1.5452974	-0.595166	12.5	0.9599366	0.30189013	1.6076663	-0.62348235	2472000	-9.313226e-09	0.08826055	-0.03635843	-0.06964696	0.7999046	0.011729293	0.15349999	79.0	348.8775141239166
309	0.84672725	0.13897537	1.2241347	0.6336271	1.6052469	-0.78571635	12.18125	0.9889545	0.2472445	1.3495996	-0.4210504	2480000	0.0	0.14261176	-0.03462329	-0.114101835	0.7900408	0.013761052	0.178125	79.0	350.0120391845703
310	0.83599055	0.16400945	1.2111884	0.6225739	1.5523776	-0.27927426	12.015528	0.93918556	0.340541	1.3403307	-1.0964895	2488000	5.5879354e-09	0.11251486	-0.027183538	-0.088359594	0.7942653	0.015021125	0.132	38.0	351.1063208580017
311	0.8452068	0.14854324	1.2425841	0.58838624	1.6052469	-0.5174362	12.235937	0.9761691	0.2911333	1.4595523	-0.43383485	2496000	-1.8626451e-09	0.101310216	-0.031569287	-0.05763088	0.7821082	0.015048883	0.149125	69.0	352.20494270324707
312	0.85170215	0.13477443	1.2379346	0.61302614	1.5497638	-0.8010306	12.551613	0.95168287	0.29760826	1.5809429	-1.2693188	2504000	7.450581e-09	0.10060055	-0.02991568	-0.07337681	0.80193114	0.015007338	0.151	41.0	353.30200147628784
313	0.81265664	0.17418545	1.1631429	0.68234855	1.5460964	-0.83774126	12.246875	0.92610246	0.34691292	1.4633772	-0.8210269	2512000	-3.7252903e-09	0.07418877	-0.036022775	-0.052447755	0.8456497	0.0150131965	0.16137499	66.0	354.3909606933594
