Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
106	0.7564983	0.22920434	1.050763	0.73030967	1.5409689	-0.39048153	12.443911	0.9094474	0.30451813	1.4436413	-0.6439749	856000	1.8626451e-09	0.13796018	-0.038506206	-0.07413818	1.2652991	0.015076101	0.17925	63.0	120.76299238204956
107	0.72184426	0.25604585	0.9873357	0.75977904	1.5229317	-0.42050818	12.504839	0.83489233	0.38900524	1.5019737	-0.7041923	864000	-9.313226e-09	0.17905353	-0.034118615	-0.12234511	1.2457271	0.015248847	0.181375	44.0	121.8454897403717
108	0.7021147	0.27847743	0.9656948	0.77598155	1.5308571	-0.5174104	12.242088	0.8286841	0.37037006	1.4655704	-0.7903451	872000	1.8626451e-09	0.14200117	-0.037405696	-0.092896685	1.2432995	0.012676332	0.19412501	79.0	122.98939800262451
109	0.79670554	0.19548196	1.1080883	0.6955025	1.5326655	-0.3885139	12.930921	0.86650425	0.36942855	1.6614848	-0.63622355	880000	-7.450581e-09	0.10464312	-0.031019125	-0.077158935	1.226296	0.015001746	0.16887501	45.0	124.06629467010498
110	0.7835161	0.20953949	1.0801634	0.7245107	1.5217774	-0.7565956	13.144296	0.8947072	0.3381677	1.5330845	-1.0501533	888000	4.656613e-09	0.15359867	-0.040307414	-0.1111511	1.2299814	0.015030704	0.19150001	79.0	125.20737910270691
111	0.7047929	0.2952071	0.95117944	0.798842	1.5370713	-0.6136666	11.613905	0.87607217	0.36402428	1.4684156	-0.9437157	896000	5.5879354e-09	0.15021804	-0.037543222	-0.105529636	1.2287104	0.014201384	0.185125	79.0	126.40800881385803
112	0.72408265	0.26933843	0.9911934	0.7774057	1.5336518	-0.45985043	12.169254	0.83830285	0.4156035	1.5707679	-0.8155569	904000	-1.8626451e-09	0.13869253	-0.038685154	-0.081340745	1.2285312	0.015006591	0.19425	71.0	127.51609396934509
113	0.8083035	0.18475214	1.1343043	0.6925956	1.5356323	-0.7612586	12.472756	0.90284127	0.36597988	1.5091228	-0.6491837	912000	0.0	0.10832222	-0.038747802	-0.0712091	1.1828921	0.013565062	0.19275	79.0	128.7030074596405
114	0.6765206	0.3234794	0.91012204	0.81082153	1.5380456	-0.46989602	11.385294	0.8888244	0.39817294	1.6099244	-0.6649729	920000	-3.7252903e-09	0.1548019	-0.039036084	-0.097838044	1.2167325	0.014900612	0.201	79.0	129.84570360183716
115	0.63814694	0.34274277	0.8512254	0.83581024	1.563934	-1.0416061	11.641369	0.7858816	0.43599674	1.5832115	-0.8605579	928000	9.313226e-10	0.2053116	-0.020966016	-0.115514055	1.2196138	0.015168127	0.14937499	17.0	130.80719876289368
116	0.75335735	0.2400637	1.041057	0.74975663	1.5439312	-0.78777426	12.286624	0.8595285	0.36823216	1.6289121	-0.58181196	936000	-5.5879354e-09	0.1282752	-0.038125947	-0.080038235	1.2014267	0.010896323	0.172875	79.0	131.97298789024353
117	0.765779	0.23422097	1.0761511	0.7169188	1.5248796	-0.36393458	12.232813	0.86458784	0.39155975	1.8255459	-0.48350233	944000	7.450581e-09	0.10747238	-0.03412502	-0.075196885	1.1489685	0.015049534	0.17337501	64.0	133.11403846740723
118	0.7413641	0.2467311	1.0327832	0.7420155	1.53313	-0.77579427	12.459936	0.89211154	0.37640387	1.4896375	-0.963681	952000	3.7252903e-09	0.14552297	-0.027144004	-0.10928942	1.1906908	0.015741296	0.165625	27.0	134.0638301372528
119	0.87331223	0.11887524	1.2501849	0.57411	1.5457107	-0.80375886	13.592198	0.87494123	0.3755581	1.6931937	-0.77865034	960000	-2.2351742e-08	0.08199744	-0.039819755	-0.05900716	1.1773204	0.014404438	0.19625	79.0	135.23735308647156
120	0.8493722	0.15062779	1.2068692	0.6206508	1.5438042	-0.52290535	13.355172	0.96078867	0.29646263	1.622019	-0.75011396	968000	1.1175871e-08	0.09330647	-0.03709368	-0.058034457	1.1459953	0.011991092	0.19275	79.0	136.603045463562
121	0.8327851	0.16027047	1.1880294	0.63716257	1.533997	-0.4534625	13.107383	0.938136	0.29272434	1.4818603	-0.67731345	976000	0.0	0.10512866	-0.023976969	-0.060473967	1.1487128	0.015365589	0.152	28.0	137.5841908454895
122	0.7890074	0.21099257	1.098869	0.7039179	1.5334487	-0.4330971	12.569355	0.90485424	0.32095554	1.5305986	-0.49348363	984000	-7.450581e-09	0.11367126	-0.038247034	-0.07723798	1.1760416	0.014175011	0.175875	79.0	138.84592413902283
123	0.7742345	0.2184126	1.0726159	0.7250682	1.5342807	-0.52224416	12.1328125	0.9117884	0.36148712	1.6221219	-0.70270675	992000	1.8626451e-09	0.10159634	-0.03739669	-0.053984396	1.1533065	0.015066108	0.17287499	69.0	139.97248315811157
124	0.8379687	0.1557813	1.1911511	0.6390702	1.5392187	-0.508384	12.899007	0.9232188	0.30784094	1.6057345	-0.45432767	1000000	-5.5879354e-09	0.10416746	-0.033020414	-0.06661339	1.1387928	0.015058947	0.17074999	52.0	141.13075375556946
125	0.8327799	0.16097012	1.1862022	0.64775044	1.5317202	-0.5523332	12.795752	0.9698151	0.2850006	1.6444132	-0.51764977	1008000	1.1175871e-08	0.108317226	-0.037585773	-0.06994783	1.1298963	0.011562991	0.17925	79.0	142.2822675704956
126	0.7535819	0.24641812	1.0307702	0.7672793	1.5371014	-0.5699529	12.457006	0.890987	0.35687092	1.5297295	-0.7153767	1016000	-9.313226e-09	0.1217895	-0.031731494	-0.0740587	1.142807	0.01500136	0.16575	40.0	143.33423233032227
127	0.76578283	0.22826478	1.0587034	0.73788106	1.5307417	-0.48539457	12.20095	0.86630076	0.3893859	1.4979727	-1.2779893	1024000	3.7252903e-09	0.10874185	-0.038764037	-0.07651082	1.1676027	0.011732973	0.171875	79.0	144.47851634025574
128	0.8043028	0.19569719	1.1290203	0.68630123	1.5375508	-0.541148	12.63961	0.9410259	0.30140394	1.5577497	-0.5000329	1032000	-1.21071935e-08	0.11747366	-0.023720054	-0.08978206	1.1399877	0.015473727	0.16274999	22.0	145.51442408561707
129	0.7442707	0.24184039	1.0331908	0.7602488	1.5270714	-0.52237505	12.352201	0.8995662	0.3949584	1.628906	-0.6530286	1040000	-1.8626451e-09	0.1256539	-0.010035741	-0.08086711	1.1423407	0.01732421	0.142625	6.0	146.4807994365692
130	0.76699233	0.22606327	1.0762347	0.72854346	1.543021	-0.51110506	12.259554	0.83948547	0.39195913	1.5985299	-0.52542436	1048000	5.5879354e-09	0.1395627	-0.036636695	-0.10005601	1.1261319	0.014279798	0.179625	79.0	147.7108805179596
131	0.7284689	0.26495215	1.0086949	0.76500326	1.5338353	-0.43354616	12.110249	0.86619407	0.38093555	1.6932025	-0.61099416	1056000	-1.8626451e-09	0.13246746	-0.036917794	-0.09979895	1.1681514	0.015197253	0.18474999	72.0	148.83205556869507
132	0.68318844	0.31681156	0.91556233	0.80192363	1.5242172	-0.48596153	11.820122	0.8449451	0.3980675	1.7147163	-0.4796516	1064000	0.0	0.13974068	-0.03859273	-0.09744156	1.1605663	0.014242387	0.18537499	79.0	150.02863001823425
133	0.82568276	0.17431724	1.164871	0.6564795	1.5294415	-0.42293882	13.018333	0.85715306	0.4278437	1.9825454	-1.3725537	1072000	-8.381903e-09	0.1232384	-0.036030367	-0.09808895	1.1129243	0.015082264	0.17125	62.0	151.10751748085022
134	0.83928573	0.1607143	1.1769409	0.66619796	1.5407894	-0.678489	13.005068	0.9377389	0.3513014	1.691869	-1.0185978	1080000	0.0	0.091077685	-0.03289674	-0.069690235	1.0998398	0.015294117	0.1585	44.0	152.15139317512512
135	0.73571426	0.2642857	0.99284035	0.7781988	1.6	-0.46154353	12.00463	0.8723999	0.40941787	1.5712935	-0.80570495	1088000	7.450581e-09	0.12632322	-0.0382965	-0.085180975	1.1385001	0.011240303	0.178875	79.0	153.3435673713684
136	0.6868606	0.31313938	0.93194175	0.801025	1.5358608	-0.5060195	11.929012	0.8377655	0.4280185	1.7698716	-0.7161534	1096000	7.450581e-09	0.11207425	-0.040340774	-0.08307856	1.1495869	0.013016734	0.179625	79.0	154.5222942829132
137	0.77077067	0.22327694	1.0635568	0.7424907	1.5331594	-0.44706312	12.392629	0.8617507	0.40746528	1.7522062	-0.95704883	1104000	7.450581e-09	0.13707364	-0.039102167	-0.10407072	1.1094972	0.012629639	0.18924999	79.0	155.70680618286133
138	0.765419	0.23458101	1.0618964	0.7405423	1.5420964	-0.4508907	11.9861965	0.88381785	0.39213204	2.0295594	-0.77984947	1112000	0.0	0.10178318	-0.037065364	-0.06716962	1.0786132	0.013199151	0.1855	79.0	156.89593505859375
139	0.6646416	0.33535838	0.8833285	0.8202457	1.5493814	-0.48290506	11.292857	0.82474905	0.46180215	1.6313034	-1.0455586	1120000	0.0	0.1208844	-0.03563816	-0.08262091	1.1116827	0.015053773	0.177875	55.0	158.0514154434204
140	0.7626045	0.23739558	1.0641974	0.73447376	1.5449969	-0.5577709	12.031055	0.8351665	0.413353	1.5776145	-0.7243736	1128000	1.4901161e-08	0.0991685	-0.029960763	-0.069647774	1.0720739	0.015028905	0.157875	44.0	159.0707347393036
141	0.8588647	0.1411353	1.2257725	0.60373783	1.5361272	-0.39437637	12.893092	0.92140937	0.33621353	1.8925512	-0.7580131	1136000	-7.450581e-09	0.08144963	-0.03620821	-0.05594892	1.0547047	0.015075339	0.171125	77.0	160.3259472846985
142	0.8382941	0.16170596	1.1881143	0.64546883	1.5394824	-0.4663282	12.699676	0.9692655	0.28825587	1.5265226	-0.4562632	1144000	1.8626451e-09	0.088483736	-0.033697814	-0.061432816	1.0388993	0.015177922	0.16274999	62.0	161.4017367362976
143	0.84390736	0.13480783	1.1951411	0.64033276	1.5443814	-0.68136084	13.295918	0.9141237	0.34639776	1.669924	-0.8793865	1152000	7.450581e-09	0.10250184	-0.033699818	-0.057466242	1.0627439	0.015029915	0.182	56.0	162.57453322410583
144	0.8896177	0.095676385	1.2946972	0.52187055	1.5431594	-0.39943594	13.45548	0.9493346	0.28914458	1.7530897	-0.40595186	1160000	1.3038516e-08	0.08765167	-0.035425484	-0.06090191	1.0545447	0.011877884	0.171875	79.0	163.72713160514832
145	0.82210594	0.17164408	1.1504704	0.66928786	1.5360594	-0.46343613	13.13255	0.90929663	0.33383608	1.5927625	-0.7243987	1168000	-3.7252903e-09	0.12142461	-0.035372283	-0.0819463	1.0586325	0.015045206	0.177875	73.0	164.8993148803711
146	0.8525468	0.14050874	1.2180567	0.6200556	1.5466964	-0.41422644	12.929276	0.8982291	0.35778648	1.5516659	-0.8317313	1176000	1.21071935e-08	0.0961737	-0.031557783	-0.06588311	1.0512587	0.015218396	0.1745	71.0	166.0170075893402
147	0.7568543	0.2223124	1.0592917	0.7333603	1.5339212	-0.623425	12.466346	0.92636853	0.3411994	1.7286341	-0.48094082	1184000	-1.3038516e-08	0.15287027	-0.03778734	-0.10147417	1.07017	0.013900259	0.19025	79.0	167.2144012451172
148	0.8166719	0.18332812	1.1701797	0.65795547	1.5372642	-0.36242053	12.176562	0.9092915	0.34824666	1.791089	-0.7112335	1192000	0.0	0.10566139	-0.038025662	-0.07425508	1.033009	0.013877499	0.174125	79.0	168.37534165382385
149	0.80769265	0.17914946	1.1516209	0.67965734	1.5372555	-0.86843455	12.76	0.9545144	0.2911874	1.9449321	-0.40095252	1200000	-1.8626451e-09	0.1471419	-0.027400974	-0.09550278	1.0381126	0.015500528	0.15799999	27.0	169.36206197738647
150	0.79903924	0.1940163	1.1318425	0.70006424	1.534872	-0.5566988	12.61039	0.8487152	0.38817024	1.5356914	-0.7934111	1208000	3.7252903e-09	0.16279969	-0.038931705	-0.12487883	1.0364383	0.014991322	0.177375	79.0	170.5028781890869
151	0.7885334	0.19584164	1.1099958	0.71035975	1.5434647	-0.7094016	12.466129	0.94046706	0.317118	1.706222	-0.74527377	1216000	-1.1175871e-08	0.11181381	-0.038157735	-0.08626546	1.0288862	0.013870197	0.16775	79.0	171.69263291358948
152	0.82459974	0.15329039	1.1604704	0.6773399	1.5294751	-0.8000459	13.074325	0.88241637	0.38131475	1.7806182	-0.727556	1224000	2.7939677e-09	0.08159375	-0.030423062	-0.060753964	1.0418952	0.015002813	0.1595	39.0	172.6959466934204
153	0.82189476	0.17075226	1.1655052	0.676758	1.5315895	-0.8830708	12.545455	0.8889296	0.39223638	1.610555	-0.7570489	1232000	-3.7252903e-09	0.079745665	-0.02998158	-0.058207057	1.022485	0.01535629	0.159125	44.0	173.74917078018188
154	0.80715066	0.19284935	1.1318554	0.68345547	1.548566	-0.49132177	12.464516	0.9227092	0.3608042	1.6404228	-0.7499362	1240000	-1.6763806e-08	0.120439455	-0.036728464	-0.08504562	1.0364442	0.014652012	0.18562499	79.0	174.89089512825012
155	0.79820216	0.19444492	1.1206745	0.6992323	1.5388341	-0.60874194	12.536859	0.9137706	0.34421077	1.7129033	-0.5913911	1248000	9.313226e-09	0.09120231	-0.033538334	-0.06895901	1.018624	0.015057572	0.16375	49.0	175.95882511138916
156	0.79652256	0.20347744	1.1263812	0.68574744	1.52993	-0.4197957	12.411859	0.92052686	0.3420447	1.7859108	-0.93523824	1256000	7.450581e-09	0.10924384	-0.037705235	-0.08164195	1.007477	0.011593137	0.1735	79.0	177.10494184494019
157	0.7859819	0.19277626	1.0969284	0.7190047	1.5324165	-0.82965654	12.902318	0.9033991	0.36149427	1.6685947	-0.8207447	1264000	-7.450581e-09	0.12965544	-0.036599234	-0.08739989	1.0228086	0.014029019	0.17475	79.0	178.29364609718323
158	0.849699	0.14294806	1.2088716	0.6223273	1.5294931	-0.66079444	13.2327585	0.8991848	0.3656109	1.6268704	-0.53451884	1272000	-3.7252903e-09	0.11981128	-0.03577394	-0.08661503	1.0132511	0.0150528755	0.17225	60.0	179.4580614566803
159	0.8167217	0.1763339	1.1421686	0.6966321	1.5365419	-0.88793916	12.96	0.9103618	0.38311684	1.734602	-0.89158106	1280000	0.0	0.096167326	-0.027071858	-0.074191205	1.0251074	0.01518813	0.1455	30.0	180.431156873703
160	0.7666147	0.22557281	1.0591159	0.74627066	1.5339466	-0.55264384	12.2674055	0.91293454	0.3647456	1.7114074	-0.6048273	1288000	-5.5879354e-09	0.114728674	-0.039097294	-0.08049606	1.0361581	0.015022291	0.19150001	69.0	181.69255137443542
161	0.78149354	0.21156207	1.0853432	0.73920494	1.5449598	-0.7759884	12.449044	0.89332956	0.37257487	1.4992473	-0.8963425	1296000	-7.450581e-09	0.13386099	-0.033276357	-0.096821584	0.99934083	0.015156679	0.1645	46.0	182.72519779205322
162	0.7783469	0.22165309	1.0867164	0.72168446	1.5380951	-0.3827941	12.414516	0.90747464	0.39231217	1.7187732	-0.99851066	1304000	1.8626451e-09	0.1285901	-0.038216766	-0.10332114	0.9821409	0.014906133	0.18237501	79.0	183.97133374214172
163	0.8036759	0.19632414	1.1376834	0.68922025	1.5401462	-0.31904158	12.242138	0.911007	0.38340017	1.8489299	-0.55897206	1312000	-1.8626451e-08	0.08436756	-0.036080744	-0.06234909	0.96147144	0.015134566	0.17425	73.0	185.10574007034302
164	0.7632203	0.23677969	1.068333	0.72879004	1.5350803	-0.38075283	11.944445	0.8989664	0.39149588	1.7371659	-0.7769464	1320000	2.7939677e-09	0.10947891	-0.032140233	-0.07525987	0.9798263	0.015039098	0.159125	54.0	186.23618268966675
165	0.73847663	0.26152337	1.01387	0.7651016	1.5396788	-0.37970987	12.001553	0.8827473	0.38142696	1.543967	-0.670697	1328000	-3.7252903e-09	0.089765646	-0.036005415	-0.06454226	0.9859005	0.011392906	0.16325	79.0	187.39204049110413
166	0.8692617	0.13073832	1.2529243	0.57684	1.5336528	-0.28776136	12.885761	0.8909203	0.36324233	1.7135127	-0.523089	1336000	1.8626451e-08	0.09033076	-0.028585866	-0.07391079	0.96050584	0.015050325	0.137375	39.0	188.43860173225403
167	0.8601805	0.13981952	1.2284036	0.6055328	1.5443791	-0.3821066	12.8116665	0.9707426	0.2699464	1.8359002	-0.49019596	1344000	5.5879354e-09	0.060914665	-0.036652617	-0.04116428	0.9563447	0.013476687	0.167	79.0	189.60364437103271
168	0.8803363	0.119663745	1.2684835	0.57544035	1.5483723	-0.44774097	13.214527	0.96718407	0.26107314	1.7062961	-0.6391623	1352000	9.313226e-10	0.08858446	-0.03735749	-0.063926265	0.9768393	0.012795804	0.17675	79.0	190.77942562103271
169	0.8638784	0.12296366	1.238466	0.6026399	1.5361252	-0.7471393	13.08557	0.9741609	0.2597844	1.7003661	-0.5044968	1360000	0.0	0.13234603	-0.036921483	-0.10454521	0.985715	0.014789714	0.17625001	79.0	191.9222912788391
170	0.8439458	0.118225254	1.192889	0.6672846	1.5482748	-0.8047555	13.439655	0.8765557	0.38942137	1.606353	-0.6432972	1368000	3.7252903e-09	0.097855054	-0.03724921	-0.07835048	1.0112945	0.013491419	0.17725	79.0	193.0957646369934
171	0.81899923	0.17405635	1.1582506	0.6788549	1.5467317	-0.7567814	12.554839	0.9251998	0.36414847	1.777102	-0.7130103	1376000	-1.1175871e-08	0.09479535	-0.03531094	-0.06393425	0.97869945	0.012276458	0.177	79.0	194.245450258255
172	0.8541851	0.14581491	1.2300982	0.6095659	1.5322535	-0.63407356	12.689935	0.92191213	0.33892715	1.5212349	-0.7582357	1384000	0.0	0.08043661	-0.036612064	-0.05146256	0.9784441	0.015001174	0.16912499	68.0	195.39376258850098
173	0.8105942	0.1894058	1.1504312	0.6861664	1.5342807	-0.49997053	12.397436	0.95509315	0.32329777	1.6729226	-0.9509975	1392000	-1.1175871e-08	0.09461904	-0.031026166	-0.07430601	0.9705126	0.015001458	0.14649999	39.0	196.38256430625916
174	0.78677946	0.21322057	1.1151901	0.7088868	1.5393064	-0.4354385	12.152778	0.9108354	0.36424217	1.5375645	-0.51700234	1400000	0.0	0.09549728	-0.038935944	-0.064155124	0.97318625	0.013808067	0.18474999	79.0	197.56049036979675
175	0.78737104	0.20527607	1.1127368	0.7167803	1.5431594	-0.7495097	12.327532	0.87782985	0.3926558	1.8476055	-0.7634089	1408000	5.5879354e-09	0.12998828	-0.033822574	-0.11034226	0.9606449	0.015175611	0.1655	65.0	198.77605199813843
176	0.7707132	0.22270781	1.0766146	0.73924613	1.5341042	-0.87527514	12.18868	0.8884335	0.3924999	1.7825726	-0.5533825	1416000	9.313226e-09	0.093298	-0.034604978	-0.07113695	0.9527895	0.01505931	0.15450001	63.0	199.85629224777222
177	0.8300648	0.16993526	1.1812358	0.67048377	1.5349989	-0.7622353	12.451612	0.8901523	0.41048893	1.5289032	-0.98405826	1424000	9.313226e-09	0.08244766	-0.035092972	-0.051528685	0.92616963	0.013672904	0.153875	79.0	201.1284623146057
178	0.8218503	0.17079678	1.1734363	0.66271436	1.5410477	-0.41878298	12.348102	0.94223183	0.35299617	1.6904266	-0.63706344	1432000	7.450581e-09	0.080039695	-0.029509481	-0.062348954	0.9254594	0.015047366	0.157125	50.0	202.22974753379822
179	0.7625299	0.21773323	1.0655684	0.74309194	1.5331957	-0.93455285	12.264151	0.8862364	0.3867737	1.6170832	-0.880885	1440000	-7.450581e-09	0.16677445	-0.036099277	-0.12214393	0.95515686	0.015009932	0.146375	49.0	203.38292121887207
180	0.78836805	0.1890625	1.1105628	0.7093002	1.5448593	-0.7782139	12.6	0.8721152	0.41088778	1.8121789	-0.5643364	1448000	1.1175871e-08	0.11992399	-0.021941664	-0.07757946	0.95372546	0.015038247	0.13662499	21.0	204.36654591560364
181	0.8281537	0.17184629	1.1774858	0.6530669	1.5310565	-0.4300291	12.730519	0.9213748	0.33053723	1.8570926	-0.65863836	1456000	0.0	0.09238687	-0.035563715	-0.06393296	0.92522883	0.014585822	0.16925001	79.0	205.6517972946167
182	0.8429384	0.13495173	1.2004536	0.638519	1.5375555	-0.8464214	13.394097	0.9461262	0.30743548	1.7943846	-0.44110724	1464000	3.7252903e-09	0.09897947	-0.036358513	-0.07496127	0.9620679	0.015193074	0.1605	64.0	206.7821238040924
183	0.803112	0.17803885	1.1319634	0.68494153	1.5408846	-0.49935853	12.78268	0.91488	0.37033573	1.6542232	-0.8579421	1472000	-1.21071935e-08	0.10590771	-0.035189766	-0.07433632	0.95318395	0.015021767	0.1665	50.0	207.86838746070862
184	0.78273165	0.21726835	1.0866681	0.7258774	1.5331879	-0.4743539	12.409236	0.88971156	0.37719518	1.5644689	-0.6164087	1480000	1.3969839e-08	0.116224356	-0.037984926	-0.08709055	0.95718765	0.013045259	0.177875	79.0	209.0284285545349
185	0.76712614	0.21971595	1.0754344	0.7278292	1.5389466	-0.42985463	12.374204	0.92858464	0.35425186	1.7070272	-0.702978	1488000	7.450581e-09	0.13198069	-0.037876856	-0.0992441	0.93575	0.015061184	0.183875	76.0	210.19194149971008
186	0.76885444	0.20857613	1.0869058	0.72324824	1.5372655	-0.6675505	12.530645	0.9046448	0.36526537	1.72971	-0.5743984	1496000	1.3038516e-08	0.16425633	-0.036147196	-0.13191672	0.9499296	0.015099524	0.16875	68.0	211.31260633468628
187	0.81073	0.1826911	1.1473303	0.69038796	1.5418587	-0.3912905	12.474359	0.8835602	0.4029269	1.676347	-0.8639583	1504000	-9.313226e-09	0.10053079	-0.03231624	-0.07428191	0.9131446	0.01500863	0.153375	66.0	212.44374012947083
188	0.80167764	0.19832234	1.1307697	0.6911926	1.5388906	-0.44047534	12.215625	0.9209739	0.39723584	1.6971166	-0.7720335	1512000	-1.4901161e-08	0.10354264	-0.03311073	-0.0700618	0.9065925	0.015092639	0.160875	58.0	213.54458904266357
189	0.7853725	0.20768303	1.0982361	0.7190122	1.5299873	-0.64480287	12.240566	0.93698466	0.33894178	1.721241	-1.3481147	1520000	0.0	0.10236183	-0.036391217	-0.07675635	0.9230319	0.012682414	0.156875	79.0	214.74055576324463
190	0.79178697	0.19468963	1.1132698	0.71633196	1.5420146	-0.69758725	12.253125	0.890268	0.40624124	1.5784143	-0.651379	1528000	-3.7252903e-09	0.060781635	-0.033528823	-0.037062496	0.9131607	0.015022324	0.164	66.0	215.95270013809204
191	0.85380113	0.12609649	1.2316912	0.61604923	1.5345148	-0.7069983	13.051666	0.92267394	0.37198034	1.5621094	-0.65111804	1536000	-1.8626451e-09	0.06580087	-0.035190284	-0.042193346	0.90855163	0.01362296	0.157875	79.0	217.0896556377411
192	0.88512427	0.10098684	1.2741175	0.57786584	1.5446359	-0.9083696	13.229452	0.93377393	0.34646025	1.6813825	-0.5234792	1544000	0.0	0.08057871	-0.029777773	-0.054808058	0.90826523	0.015081435	0.14825001	53.0	218.25220155715942
193	0.8308716	0.14788657	1.1762762	0.678428	1.5387038	-1.0958172	12.831126	0.9382082	0.33090252	1.5594293	-0.79388595	1552000	-1.4901161e-08	0.15903583	-0.038153887	-0.10711547	0.9104228	0.01470744	0.18675	79.0	219.40737509727478
194	0.8652251	0.120069	1.2367617	0.60745335	1.5449761	-0.7709053	12.94702	0.9215341	0.33553675	1.7822382	-0.94959974	1560000	2.7939677e-09	0.08701963	-0.035389237	-0.06300834	0.8891616	0.013218605	0.166875	79.0	220.62515950202942
195	0.8378659	0.13431334	1.1897714	0.65220785	1.5455331	-0.77920574	13.107383	0.91145885	0.3826362	1.6579771	-0.6485253	1568000	-1.8626451e-09	0.10950134	-0.034629963	-0.07165027	0.889825	0.015026466	0.16912499	66.0	221.70799207687378
196	0.8210095	0.164599	1.1715859	0.6603029	1.5415419	-0.69150394	12.641233	0.9080079	0.34371543	1.4638244	-0.6931124	1576000	0.0	0.10102492	-0.030399797	-0.07407784	0.89304054	0.01511575	0.15975	51.0	222.79966688156128
197	0.7828373	0.20426589	1.1123699	0.72035	1.5394279	-0.88309157	12.169254	0.89553934	0.3699187	1.677708	-0.7429868	1584000	7.450581e-09	0.10769904	-0.028869685	-0.07520735	0.9199386	0.015032228	0.14950001	41.0	223.80378198623657
198	0.801251	0.17840518	1.1197016	0.72981566	1.5444932	-1.0533775	12.45032	0.87831104	0.42199695	1.6322794	-0.76147974	1592000	0.0	0.14245102	-0.03057976	-0.09347406	0.879622	0.015151952	0.15125	54.0	224.90460419654846
199	0.8239881	0.16208	1.1697704	0.6823165	1.5441701	-1.2383897	12.490446	0.89060855	0.37077838	1.5717266	-0.72973025	1600000	-6.519258e-09	0.15361379	-0.035188496	-0.11209531	0.88890755	0.015047	0.156875	63.0	225.98543524742126
200	0.80325294	0.16966374	1.1367694	0.71782875	1.5444673	-0.9352997	12.705882	0.8684256	0.41773707	1.4621903	-0.9325175	1608000	4.656613e-09	0.14894965	-0.03213274	-0.096822694	0.87624	0.015017521	0.160125	51.0	227.11618900299072
201	0.85578406	0.136863	1.2290754	0.62260026	1.5448608	-1.1385359	12.633871	0.92649114	0.35793808	1.6373006	-0.58318865	1616000	3.7252903e-09	0.1062122	-0.019237377	-0.075903736	0.8689323	0.0151297	0.107125	20.0	228.04230952262878
202	0.80401003	0.19598998	1.1521559	0.6812387	1.5429006	-0.34058908	12.041667	0.94799536	0.3026412	1.5228347	-0.52873886	1624000	3.7252903e-09	0.10018496	-0.031185996	-0.06853978	0.8790399	0.01515648	0.155875	56.0	229.18164372444153
203	0.78658056	0.200225	1.1126125	0.7201786	1.5391569	-1.2968894	12.088957	0.89409333	0.37313738	1.6948322	-0.5653981	1632000	-5.5879354e-09	0.14710906	-0.022585727	-0.092922024	0.8436668	0.015348131	0.13499999	24.0	230.1612949371338
204	0.84236586	0.15763414	1.1985421	0.6328434	1.5381594	-0.36797878	12.38535	0.93471885	0.32903555	1.811981	-0.6608596	1640000	0.0	0.10822415	-0.03411852	-0.082567036	0.8461578	0.0150746405	0.155375	75.0	231.32846212387085
205	0.83331245	0.15279867	1.179117	0.6736043	1.534011	-1.2094712	12.754902	0.9156939	0.3750508	1.9145316	-0.6079438	1648000	1.4901161e-08	0.12128139	-0.024749326	-0.06933741	0.86754656	0.015387885	0.15100001	26.0	232.2730360031128
206	0.81519425	0.18480577	1.1586859	0.6711457	1.5349334	-0.4412446	12.453226	0.9542405	0.3035963	1.7583783	-0.6000931	1656000	4.656613e-09	0.08773741	-0.032124408	-0.07097775	0.8937254	0.01511456	0.166125	62.0	233.4263300895691
207	0.80277115	0.19028443	1.1326636	0.69125986	1.5416093	-1.0928469	12.617742	0.9239246	0.37446424	1.5602789	-0.8084917	1664000	4.656613e-10	0.10655299	-0.03181218	-0.08016999	0.8830486	0.015106216	0.15625	64.0	234.52398467063904
208	0.8626671	0.13038847	1.2343047	0.6154387	1.5429512	-1.2919083	12.754934	0.9324079	0.32717294	1.7569087	-0.62009925	1672000	-1.1175871e-08	0.12361566	-0.01798732	-0.084305614	0.8702698	0.015037295	0.126625	12.0	235.47593235969543
209	0.73808813	0.25533295	1.0147101	0.7720838	1.5450258	-1.0870142	11.935583	0.92155784	0.33921522	1.686851	-0.7664948	1680000	-1.0244548e-08	0.1272897	-0.036527287	-0.08354515	0.9274131	0.015045965	0.171125	64.0	236.59020733833313
210	0.7923037	0.20075189	1.1247747	0.70375943	1.5411272	-0.401096	12.384494	0.8908241	0.38956586	1.690807	-1.0123844	1688000	9.313226e-09	0.12220521	-0.033519015	-0.08596487	0.8989786	0.0150150675	0.15799999	54.0	237.68743085861206
211	0.842746	0.15030949	1.1957908	0.65761405	1.5396698	-1.2012076	12.640523	0.9340433	0.361111	1.7390698	-0.98733735	1696000	-1.8626451e-09	0.08855156	-0.029271618	-0.05773684	0.8741416	0.015011913	0.1485	45.0	238.73225331306458
212	0.8394946	0.153561	1.2031252	0.6337122	1.5403553	-0.8265749	12.623398	0.91038454	0.37170497	1.4169812	-0.7917296	1704000	-1.8626451e-08	0.093697205	-0.028127449	-0.068901956	0.89263415	0.015165372	0.145625	37.0	239.7760512828827
