Iteration	AverageLoss	StdLoss	MaxLoss	MinLoss	RewardLoss	StateLoss	Reward	EnvInteractions	Time
6013.0	1.003229	0.31216326	1.8180007	0.7048105	0.020218149	1.0012072	0.023165464	24104	18.94348692893982
6038.0	1.1451279	0.4645746	2.2492242	0.49034762	0.02020889	1.1431069	0.02834854	24204	19.0226628780365
6063.0	0.86135185	0.44247594	1.8866986	0.39720625	0.020807529	0.8592711	0.02097927	24304	19.09949254989624
6088.0	0.54236966	0.27990574	1.4194312	0.27588773	0.010195753	0.5413501	0.013680133	24404	19.174769163131714
6113.0	1.3914919	0.37735975	2.7041845	0.9553569	0.030196222	1.3884723	0.036395263	24504	19.253591060638428
6138.0	1.1299846	0.3384018	1.750334	0.6222821	0.010152948	1.1289694	0.016515426	24604	19.33101725578308
6163.0	1.3202978	0.76150715	3.053579	0.2717351	0.030744841	1.3172233	0.030257184	24704	19.407769441604614
6188.0	0.8412578	0.54290366	2.4447527	0.24090327	0.010841579	0.8401737	0.010709256	24804	19.483343601226807
6213.0	1.0800583	0.43575186	2.3467047	0.6179674	0.020201419	1.0780381	0.024916101	24904	19.562474727630615
6238.0	1.2753845	0.4222927	2.4322174	0.72975504	0.010208505	1.2743638	0.015275113	25004	19.63757634162903
6263.0	1.3019409	0.6350806	3.103326	0.65033937	0.020144917	1.2999264	0.024850277	25104	19.710685968399048
6288.0	1.5349551	0.6480526	3.3314433	0.7525396	0.030177956	1.5319372	0.036342293	25204	19.786964178085327
6313.0	0.7597833	0.35437813	2.0847692	0.4387808	0.010213256	0.7587619	0.01438527	25304	19.864342212677002
6338.0	1.0488116	0.46116987	2.6200721	0.5827748	0.020229228	1.0467887	0.021578882	25404	19.94187831878662
6363.0	1.4376487	0.42622975	2.386432	0.81671715	0.02026366	1.4356222	0.02247294	25504	20.020312547683716
6388.0	1.6470357	0.4149482	2.5793338	1.0033511	0.020191705	1.6450163	0.025373857	25604	20.10405135154724
6413.0	1.0563542	0.47802705	2.335844	0.5718777	0.020221818	1.0543319	0.026984539	25704	20.18243932723999
6438.0	0.87276655	0.47866797	2.3731103	0.4909979	0.020201761	0.8707464	0.02261793	25804	20.257946252822876
6463.0	1.2706228	0.5020343	2.409668	0.70641357	0.020230984	1.2685997	0.024585426	25904	20.33252191543579
6488.0	1.4574602	0.36273128	2.273515	0.9774888	0.020257547	1.4554346	0.022122497	26004	20.407824516296387
6513.0	1.3741117	0.3566701	2.5129182	0.95413744	0.020168498	1.3720949	0.025657399	26104	20.484192371368408
6538.0	1.0289583	0.3141213	2.1314547	0.6149508	0.010819446	1.0278764	0.01358966	26204	20.560836791992188
6563.0	1.10497	0.45606923	2.6025403	0.58606315	0.020185445	1.1029514	0.025956664	26304	20.63853430747986
6588.0	1.1008837	0.3842152	2.0730727	0.63235766	0.02080805	1.0988029	0.02236142	26404	20.71558451652527
6613.0	1.1800933	0.3007076	1.8848389	0.7696535	0.020202294	1.1780729	0.023516696	26504	20.791895389556885
6638.0	1.3317075	0.43110836	2.3758388	0.8212752	0.021485703	1.329559	0.018918453	26604	20.868777990341187
6663.0	0.8814057	0.18735121	1.3596395	0.6035381	0.0102008125	0.88038564	0.01542924	26704	20.944514989852905
6688.0	1.1823134	0.5513666	2.3669822	0.47397828	0.030827971	1.1792306	0.03427456	26804	21.020877599716187
6713.0	0.5373932	0.27431926	1.5081722	0.22805814	0.010870668	0.5363062	0.009453458	26904	21.097110748291016
6738.0	1.547985	0.53577584	2.7435787	0.8499229	0.030222422	1.5449626	0.03672251	27004	21.1733980178833
6763.0	0.5666854	0.4090199	1.4755058	0.17195575	0.010249066	0.5656604	0.0080875615	27104	21.24967122077942
6788.0	1.2948014	0.65273917	3.0149956	0.36393368	0.030192621	1.291782	0.041289225	27204	21.328566551208496
6813.0	0.52262	0.33544287	1.6056237	0.18939142	0.010224151	0.5215976	0.008386616	27304	21.403615713119507
6838.0	1.2540967	0.7711529	3.070684	0.28806335	0.0202165	1.252075	0.028656064	27404	21.478687286376953
6863.0	0.850474	0.37146068	1.8166498	0.2860774	0.02021745	0.8484522	0.02259514	27504	21.55436420440674
6888.0	1.0748154	0.63124377	2.8019967	0.29748482	0.010192612	1.0737963	0.01813472	27604	21.62994146347046
6913.0	0.9893049	0.5079077	2.4426932	0.39396328	0.030219557	0.9862829	0.031317327	27704	21.7078275680542
6938.0	1.2538116	0.72543824	2.9673219	0.39673734	0.020223789	1.2517893	0.027892757	27804	21.783802270889282
6963.0	0.7951347	0.28346413	1.7613662	0.54383165	0.010219301	0.7941128	0.0103279725	27904	21.859434843063354
6988.0	0.86570853	0.4160445	2.2303462	0.4836886	0.010824689	0.8646261	0.012277248	28004	21.935269355773926
7013.0	1.2191924	0.50514495	2.6579373	0.71701473	0.03020285	1.2161722	0.033818908	28104	22.014217138290405
7038.0	1.191773	0.30781803	2.070055	0.76947725	0.010200243	1.190753	0.01569485	28204	22.09304428100586
7063.0	1.2636265	0.5454466	2.5744336	0.70584697	0.030183649	1.2606081	0.035455443	28304	22.172738552093506
7088.0	0.82612795	0.32133436	2.0482357	0.47033566	0.010219103	0.82510614	0.012035297	28404	22.25412654876709
7113.0	1.4251126	0.35951295	2.706473	0.96940947	0.02014729	1.423098	0.026671987	28504	22.332733631134033
7138.0	1.2489074	0.5700088	2.491384	0.6581282	0.020133419	1.246894	0.026840424	28604	22.41148281097412
7163.0	1.1591151	0.34927866	2.2574816	0.7859327	0.020156393	1.1570995	0.026110293	28704	22.490294933319092
7188.0	0.95537055	0.5438105	2.7784872	0.4509672	0.020161774	0.9533544	0.024813388	28804	22.567848443984985
7213.0	1.274639	0.32456955	2.4234786	0.9224481	0.020164598	1.2726226	0.026138864	28904	22.645108222961426
7238.0	0.8462916	0.48722255	2.527399	0.43451002	0.020179575	0.8442735	0.02439554	29004	22.7219181060791
7263.0	1.1644285	0.34507936	1.9706119	0.5945823	0.030144997	1.1614139	0.034504756	29104	22.79917883872986
7288.0	0.7455238	0.16105409	1.3305844	0.5837624	0.010167257	0.7445071	0.015099177	29204	22.875088930130005
7313.0	1.1064849	0.34984222	2.108802	0.5866636	0.030176645	1.1034671	0.03513395	29304	22.954466342926025
7338.0	0.6556505	0.16108504	1.3485515	0.54360926	0.010185683	0.65463185	0.015820619	29404	23.032793521881104
7363.0	0.8941686	0.30733997	1.9180644	0.5984433	0.03018456	0.89115024	0.036908325	29504	23.11184597015381
7388.0	0.9087707	0.28406507	2.0768616	0.59549403	0.020168405	0.90675384	0.023366386	29604	23.190672636032104
7413.0	1.0314502	0.3129583	1.6961426	0.6251166	0.010190251	1.0304312	0.019303132	29704	23.2673761844635
7438.0	0.7286056	0.45564523	2.2329135	0.37327263	0.030160341	0.7255896	0.035814095	29804	23.346026182174683
7463.0	0.8617939	0.48549724	2.5180259	0.47023845	0.030231785	0.85877085	0.034496814	29904	23.421602487564087
7488.0	1.1974175	0.56426	2.328879	0.59042525	0.0102886725	1.1963885	0.013620088	30004	23.495912790298462
7513.0	1.1793319	0.39619592	2.8191812	0.7714913	0.0208501	1.1772469	0.022414647	30104	23.572057723999023
7538.0	1.2485211	0.37670973	2.0423958	0.7244082	0.020231009	1.246498	0.02324944	30204	23.64826536178589
7563.0	1.008198	0.35834312	2.4033434	0.7209416	0.010250653	1.007173	0.013324264	30304	23.724481105804443
7588.0	1.5173225	0.4276798	2.3478422	0.9751351	0.030246906	1.514298	0.036733147	30404	23.802029371261597
7613.0	1.1142255	0.36851498	1.9677544	0.750586	0.010276193	1.1131978	0.014569151	30504	23.875766038894653
7638.0	1.353927	0.5948013	2.6789715	0.5399184	0.030219765	1.350905	0.035515085	30604	23.95426058769226
7663.0	0.95138466	0.3710174	1.9752625	0.5301196	0.010862363	0.95029837	0.012598086	30704	24.0311062335968
7688.0	0.94858986	0.57939434	2.8389287	0.37642905	0.020229537	0.9465668	0.022359224	30804	24.106702089309692
7713.0	1.2175559	0.6026433	2.5219069	0.43722183	0.02082411	1.2154734	0.024482202	30904	24.183774948120117
7738.0	0.564307	0.31500116	1.9419026	0.3297846	0.01022657	0.5632843	0.0126982005	31004	24.261844635009766
7763.0	1.4426377	0.48476294	3.00837	0.8180924	0.030170422	1.4396205	0.037776686	31104	24.34282159805298
7788.0	0.61447895	0.36048096	1.5082489	0.27980658	0.01019233	0.61345965	0.011600159	31204	24.418392181396484
7813.0	1.451475	0.5944102	3.0376747	0.7214851	0.030181818	1.4484569	0.038217817	31304	24.496635675430298
7838.0	0.60902125	0.3088514	1.4045038	0.30449894	0.010196506	0.60800165	0.012759534	31404	24.574217081069946
7863.0	1.4185094	0.5194881	2.8566504	0.8455139	0.030181153	1.4154912	0.037697244	31504	24.651072025299072
7888.0	0.61015373	0.30566466	1.6484413	0.29669937	0.010188166	0.6091349	0.011564166	31604	24.729697704315186
7913.0	1.6879921	0.72264266	4.128698	0.8304517	0.03017235	1.6849748	0.04012404	31704	24.80912685394287
7938.0	0.4751542	0.3170709	1.7990564	0.2758291	0.010203156	0.4741339	0.012308104	31804	24.886444091796875
7963.0	1.4628524	0.7602245	2.9384563	0.6800801	0.030152455	1.4598372	0.037780292	31904	24.964332580566406
7988.0	0.57590884	0.39898524	2.2656777	0.29085967	0.010197859	0.57488906	0.014329039	32004	25.03995132446289
8013.0	1.3909934	0.37642285	2.975989	0.9945208	0.030217404	1.3879718	0.036855556	32104	25.11721181869507
8038.0	0.55563223	0.32152686	1.4962572	0.306696	0.010236749	0.5546086	0.015834372	32204	25.194352388381958
8063.0	1.2180107	0.43765965	2.5798404	0.73988426	0.030173795	1.2149934	0.036914818	32304	25.269986391067505
8088.0	0.6809426	0.4190121	2.2231798	0.31647465	0.020223504	0.6789202	0.02657149	32404	25.346045970916748
8113.0	0.8664899	0.38026163	2.0751162	0.32363442	0.030161915	0.86347365	0.034949075	32504	25.422757625579834
8138.0	0.8640173	0.4768692	2.1240096	0.3218225	0.020199971	0.8619973	0.029234182	32604	25.49923276901245
8163.0	0.59547746	0.3105728	1.6767799	0.27311927	0.020189935	0.5934585	0.022890382	32704	25.57927632331848
8188.0	0.7345049	0.44686842	1.9776655	0.26559168	0.020206861	0.7324841	0.028338747	32804	25.656537771224976
8213.0	0.7771675	0.44238797	2.1203206	0.29506543	0.02016881	0.7751506	0.022568285	32904	25.734195709228516
8238.0	1.0574905	0.49967694	2.3426507	0.3395243	0.020181553	1.0554723	0.030441286	33004	25.810399293899536
8263.0	0.6619718	0.41515303	2.0369802	0.31466758	0.020216467	0.6599501	0.01950007	33104	25.887075424194336
8288.0	1.2325608	0.60902846	3.3241558	0.48727846	0.030186052	1.2295421	0.041031525	33204	25.966209650039673
8313.0	0.6425178	0.26866704	1.4368155	0.38903403	0.010214926	0.6414962	0.010018021	33304	26.04246497154236
8338.0	1.2675192	0.60793984	2.6880698	0.4834186	0.03019488	1.2644997	0.04111547	33404	26.11880922317505
8363.0	0.5944345	0.37974736	1.8816421	0.26003283	0.010832809	0.5933512	0.007987075	33504	26.195224046707153
8388.0	0.9636038	0.55608743	2.448995	0.27145144	0.020209722	0.9615828	0.030369435	33604	26.270325422286987
8413.0	0.818982	0.47985888	2.0519278	0.32579198	0.020183045	0.8169637	0.021270353	33704	26.35051727294922
8438.0	1.0925663	0.57610416	2.3539903	0.36627907	0.020229166	1.0905434	0.028176153	33804	26.429463148117065
8463.0	0.94587404	0.7396591	2.741374	0.19935843	0.020779653	0.943796	0.019881675	33904	26.506201028823853
8488.0	0.96886116	0.72891307	2.4780593	0.19567598	0.00023199886	0.968838	0.009825617	34004	26.581079959869385
8513.0	0.8413223	0.8679364	3.6431267	0.19783193	0.04017672	0.8373046	0.040909234	34104	26.657814264297485
8538.0	1.0590824	0.6261798	2.5568528	0.2341311	0.020210061	1.0570613	0.030853055	34204	26.73382306098938
8563.0	0.59134275	0.54652566	2.2229657	0.20264015	0.020118333	0.5893309	0.021621613	34304	26.811975717544556
8588.0	1.327839	0.9341121	3.9887347	0.29226983	0.040191542	1.3238199	0.05227591	34404	26.8883113861084
8613.0	0.3856628	0.19924086	0.9468817	0.21881603	0.00014787195	0.38564804	0.002046622	34504	26.967053651809692
8638.0	1.5325481	0.8062609	3.8326232	0.46030253	0.040187564	1.5285292	0.04844515	34604	27.043774127960205
8663.0	0.44048783	0.1571783	0.8385634	0.2776773	0.00016794879	0.44047105	0.008052497	34704	27.119704484939575
8688.0	1.3374286	0.54231143	2.7359262	0.50692576	0.040170055	1.3334116	0.046049476	34804	27.198973655700684
8713.0	0.7336989	0.3406199	1.5693177	0.43263176	0.00016574402	0.73368233	0.009529696	34904	27.27550745010376
8738.0	1.1231598	0.8682826	3.998207	0.31023043	0.040177077	1.1191422	0.04299178	35004	27.351649522781372
8763.0	0.97249496	0.61889535	2.3368533	0.29154077	0.00020320881	0.9724746	0.009692362	35104	27.427026987075806
8788.0	1.5483572	1.2395217	4.217136	0.28486875	0.040137958	1.5443435	0.04278462	35204	27.503979206085205
8813.0	0.7105489	0.51628685	1.8693618	0.24045168	0.00030348235	0.7105186	0.0017794282	35304	27.579875230789185
8838.0	1.3473976	0.6420197	2.9567916	0.74911827	0.03017543	1.3443799	0.036464177	35404	27.65518879890442
8863.0	1.2051266	0.32429227	2.1451497	0.8051706	0.020225672	1.2031039	0.026195142	35504	27.732065200805664
8888.0	1.0436951	0.389343	2.2673588	0.70096684	0.02021651	1.0416734	0.024335437	35604	27.808526277542114
8913.0	1.2468941	0.48125836	2.7474465	0.6421787	0.02018502	1.2448754	0.026724301	35704	27.886279344558716
8938.0	1.1111087	0.46101782	2.0318844	0.5716478	0.020197043	1.109089	0.024232347	35804	27.96040940284729
8963.0	1.3466957	0.47567847	2.6901665	0.7961997	0.020198353	1.344676	0.026566457	35904	28.03540802001953
8988.0	1.0773675	0.3500421	2.3161957	0.65182865	0.020213155	1.0753461	0.024724169	36004	28.113944053649902
9013.0	1.2303708	0.48682436	2.7068553	0.77559793	0.020156816	1.2283549	0.02541679	36104	28.19313883781433
9038.0	0.9176619	0.3906089	1.9951462	0.49120447	0.020192768	0.9156428	0.023664214	36204	28.27096724510193
9063.0	1.0425918	0.5473763	2.4827178	0.50980777	0.020847943	1.040507	0.01896622	36304	28.348904848098755
9088.0	0.8665834	0.31169248	1.819825	0.4353258	0.010266228	0.8655569	0.013382158	36404	28.42718243598938
9113.0	1.5150148	0.7420167	2.951527	0.4448843	0.03026339	1.5119885	0.03269252	36504	28.510294675827026
9138.0	0.7261875	0.39020246	1.6688079	0.3802866	0.00020739931	0.7261668	0.008800416	36604	28.586581230163574
9163.0	1.0498253	0.8273836	3.0610642	0.18122108	0.04022041	1.0458033	0.04070704	36704	28.663177490234375
9188.0	0.8303949	0.5715691	2.0899916	0.19016658	0.0002230889	0.8303726	0.008033671	36804	28.73915147781372
9213.0	1.4912229	1.109997	3.3279848	0.18739274	0.04019366	1.4872034	0.04516564	36904	28.818323135375977
9238.0	0.6356488	0.66946965	2.8440292	0.16365716	0.011531763	0.63449556	0.0022324696	37004	28.89642310142517
9263.0	0.84992766	0.2853417	1.693126	0.61074954	0.010258044	0.8489018	0.012291578	37104	28.973071336746216
9288.0	1.4262364	0.4794767	2.8911753	0.80863255	0.020190489	1.4242173	0.028707026	37204	29.046716690063477
9313.0	0.8372947	0.50074285	2.4960706	0.41765586	0.0108455345	0.83621	0.010024929	37304	29.12220811843872
9338.0	1.1161802	0.49251962	2.4280326	0.47548032	0.022120249	1.1139683	0.012736018	37404	29.1982204914093
9363.0	0.61959654	0.3306362	1.6529666	0.32194248	0.0008337433	0.61951315	-0.0010162706	37504	29.273650884628296
9388.0	0.923621	0.5537872	3.2422767	0.28576422	0.020838186	0.92153716	0.02008168	37604	29.348468542099
9413.0	1.2306514	0.79447716	2.9966834	0.32932296	0.020796042	1.2285718	0.02529154	37704	29.42438554763794
9438.0	0.51970446	0.43752187	2.0241911	0.18959698	0.011468403	0.5185576	0.0022090958	37804	29.502180337905884
9463.0	0.8602406	0.32693714	1.9193393	0.3745997	0.011454984	0.8590951	0.012957467	37904	29.581342697143555
9488.0	0.7992604	0.2502974	1.6227621	0.62536436	0.020174358	0.79724294	0.022993498	38004	29.65779137611389
9513.0	0.86890244	0.36899066	2.0427077	0.567486	0.021477964	0.8667547	0.018486606	38104	29.733962297439575
9538.0	0.91192156	0.28561303	1.4837502	0.45666966	0.020831397	0.9098385	0.022163235	38204	29.809813976287842
9563.0	0.7609639	0.3586629	1.8033878	0.43435308	0.020179186	0.75894594	0.028739521	38304	29.888815879821777
9588.0	0.7344343	0.25994647	1.7056713	0.43302214	0.020823598	0.732352	0.01947112	38404	29.96790885925293
9613.0	0.7173791	0.29958224	1.4772696	0.3802953	0.011480299	0.7162309	0.010210358	38504	30.04442048072815
9638.0	0.6780752	0.3445166	1.9670511	0.39023334	0.020215334	0.6760537	0.025631206	38604	30.120932579040527
9663.0	0.75761294	0.39683673	1.9361492	0.46238917	0.020787556	0.75553423	0.021588443	38704	30.196946620941162
9688.0	0.6672976	0.38739076	1.951527	0.3604952	0.011567819	0.6661408	0.0034456863	38804	30.27434468269348
9713.0	1.1718453	0.6187247	3.2076893	0.52214205	0.02084566	1.1697607	0.026838655	38904	30.353014945983887
9738.0	0.8280767	0.37954894	1.8803521	0.37501743	0.020812564	0.82599556	0.019064104	39004	30.43047857284546
9763.0	0.6843784	0.33480117	1.5305703	0.31078038	0.0014655144	0.6842317	-0.0016192943	39104	30.507333040237427
9788.0	1.2414014	0.46165806	2.2710915	0.7570373	0.02023919	1.2393775	0.02651389	39204	30.58691954612732
9813.0	1.248267	0.45293266	2.3167427	0.7286616	0.020839008	1.246183	0.024906226	39304	30.697218418121338
9838.0	0.83716637	0.5475926	2.251258	0.34791788	0.010814416	0.8360849	0.006441731	39404	30.774681568145752
9863.0	1.495374	0.8344441	3.194212	0.43699777	0.020187974	1.4933554	0.031686734	39504	30.851579427719116
9888.0	0.8296182	0.595274	2.3877432	0.355158	0.020817252	0.82753646	0.019443324	39604	30.930596590042114
9913.0	0.8616306	0.4095168	1.8993	0.39171186	0.00080774835	0.86154974	0.003830168	39704	31.008761405944824
9938.0	0.9219584	0.71983904	2.9312778	0.29835495	0.020842433	0.9198742	0.020201564	39804	31.090126514434814
9963.0	1.163788	0.49331516	2.3168054	0.4013355	0.010181385	1.1627698	0.018886255	39904	31.168760299682617
9988.0	0.7525666	0.74435943	2.657293	0.23518048	0.020747375	0.75049186	0.01906317	40004	31.246302366256714
10013.0	1.09787	0.5842218	2.9101174	0.3399239	0.010235343	1.0968463	0.01675177	40104	31.321570873260498
10038.0	1.0068995	0.6004471	2.6346862	0.43378958	0.030896308	1.0038099	0.02786062	40204	31.39727282524109
10063.0	1.3454186	0.5759726	2.475747	0.52986026	0.010178123	1.3444008	0.018833099	40304	31.47214126586914
10088.0	1.0963751	0.6582317	2.681687	0.3190359	0.03076949	1.0932981	0.030464435	40404	31.549169063568115
10113.0	0.44745204	0.2310439	1.0006121	0.21722218	0.00025276712	0.44742677	-0.0016342012	40504	31.626179933547974
10138.0	1.8096133	0.8430326	3.7964144	0.5645334	0.04018691	1.8055948	0.049046323	40604	31.702961206436157
10163.0	0.35664284	0.108199894	0.6445981	0.2467275	0.00026384954	0.35661644	-0.0014183531	40704	31.778383493423462
10188.0	1.9118793	0.86586624	4.455108	0.72505015	0.030214991	1.9088577	0.041163992	40804	31.857932567596436
10213.0	0.4219472	0.31359658	1.8600142	0.23748575	0.010251578	0.420922	0.006291655	40904	31.935843467712402
10238.0	1.7136046	0.88407576	3.792892	0.4965582	0.030211875	1.7105834	0.042376146	41004	32.01277303695679
10263.0	0.6527491	0.40813377	1.427034	0.30277586	0.010299192	0.65171915	0.005019413	41104	32.08953261375427
10288.0	1.5265883	0.6532393	2.851603	0.5060964	0.010829798	1.5255052	0.016599577	41204	32.16528797149658
10313.0	0.79530716	0.4183444	2.0854845	0.51045513	0.020308513	0.7932763	0.018699087	41304	32.24350428581238
10338.0	1.0304155	0.4222975	1.8576008	0.526401	0.01023318	1.0293921	0.014753632	41404	32.321415424346924
10363.0	1.6218654	0.740239	3.0464334	0.9470927	0.030165918	1.6188487	0.036902875	41504	32.39902710914612
10388.0	0.72091776	0.3381718	1.2355946	0.32355058	0.010199262	0.71989775	0.016695525	41604	32.47498536109924
10413.0	1.0025609	0.625671	2.5132356	0.5003718	0.030256882	0.9995353	0.03230598	41704	32.5514612197876
10438.0	1.3539886	0.6792989	2.758619	0.6319889	0.010228471	1.352966	0.018963981	41804	32.627633810043335
10463.0	1.6755645	0.70263606	3.0513191	0.37811324	0.040193252	1.6715454	0.04361175	41904	32.70943021774292
10488.0	0.5460539	0.4406359	2.2956586	0.24456052	0.010169322	0.5450369	0.018210575	42004	32.7864089012146
10513.0	1.0130644	0.60702604	2.670914	0.3284753	0.030239023	1.0100404	0.03108308	42104	32.86431002616882
10538.0	1.5274148	1.0274041	3.3525548	0.3489621	0.010198879	1.5263951	0.020970501	42204	32.94087505340576
10563.0	1.10758	0.77955115	3.589214	0.35172397	0.030202158	1.1045597	0.032833062	42304	33.01782274246216
10588.0	0.8044944	0.50179464	2.2549894	0.33579782	0.020235386	0.8024708	0.025627023	42404	33.096384048461914
10613.0	1.1251374	0.30369344	1.8573091	0.43405822	0.020215757	1.1231158	0.021966781	42504	33.172849893569946
10638.0	0.9598675	0.4807418	2.5812857	0.4406554	0.010229153	0.95884454	0.018487832	42604	33.25094270706177
10663.0	1.0806277	0.56422526	2.6633494	0.38181493	0.030209908	1.0776067	0.030696563	42704	33.330018043518066
10688.0	0.79825723	0.51610345	1.9609345	0.3105886	0.00024874503	0.7982323	0.00508837	42804	33.407291412353516
10713.0	1.8227911	0.65976095	3.290026	0.60581124	0.04081402	1.8187097	0.046195988	42904	33.48679447174072
10738.0	0.465176	0.3031567	1.723989	0.2145508	0.0008584383	0.4650901	-0.005158726	43004	33.56196331977844
10763.0	1.3151594	0.43680015	2.586076	0.7861603	0.020236082	1.3131359	0.023357347	43104	33.638636350631714
10788.0	0.9583632	0.36035067	1.9374387	0.57677686	0.01026242	0.95733696	0.012728971	43204	33.715224266052246
10813.0	1.3346606	0.5867094	2.6761606	0.82467484	0.02021798	1.3326389	0.02680089	43304	33.792537689208984
10838.0	1.3232783	0.6069023	3.341269	0.55676496	0.03148727	1.3201295	0.030009016	43404	33.87016940116882
10863.0	0.3382679	0.12426324	0.6512549	0.21271364	0.0002477822	0.3382431	0.0052688164	43504	33.945963621139526
10888.0	1.0289655	0.5621825	2.8276637	0.3242304	0.040166162	1.0249488	0.048140813	43604	34.023595094680786
10913.0	0.39678043	0.28068408	1.4893748	0.18360141	0.01020244	0.39576015	0.01775745	43704	34.10034227371216
10938.0	0.69892156	0.39099014	1.7476507	0.26589018	0.030164206	0.69590515	0.03491552	43804	34.179344177246094
10963.0	0.73693746	0.49952063	2.725386	0.2683123	0.02019465	0.734918	0.027939847	43904	34.25525999069214
10988.0	0.71760404	0.51531506	2.033784	0.22372793	0.020283978	0.71557564	0.020519275	44004	34.333411693573
11013.0	0.9917393	0.72014505	3.018326	0.24512976	0.020803707	0.9896589	0.026901834	44104	34.41114377975464
11038.0	0.5450091	0.35810065	1.811628	0.2527098	0.010214831	0.5439876	0.009867245	44204	34.488070487976074
11063.0	1.4348266	0.62134486	3.598749	0.38369888	0.030816484	1.4317452	0.034810375	44304	34.564910650253296
11088.0	0.7854617	0.46463582	1.7148266	0.32085454	0.0001808147	0.78544354	0.004680154	44404	34.64066767692566
11113.0	1.6490461	0.7353524	3.0394275	0.36210558	0.040179595	1.6450279	0.04635969	44504	34.71758842468262
11138.0	0.7640656	0.4916698	1.9457546	0.3154178	0.0002136832	0.76404417	0.0077775	44604	34.797035694122314
11163.0	1.3278714	0.9069356	3.4013946	0.30284414	0.04016611	1.3238548	0.04262288	44704	34.87558960914612
11188.0	0.8095095	0.49202135	2.1046386	0.28099447	0.0007900103	0.80943054	0.0065058186	44804	34.95195293426514
11213.0	1.0277503	0.46616697	2.3691652	0.42828664	0.030862082	1.024664	0.030194933	44904	35.02696108818054
11238.0	1.0602182	0.38462457	2.4539108	0.6304019	0.020228013	1.0581955	0.028075587	45004	35.10232639312744
11263.0	0.91197944	0.41858965	1.5881681	0.31742725	0.020267913	0.9099527	0.021713365	45104	35.177709341049194
11288.0	1.2834408	0.44018534	2.5788898	0.5642397	0.020219984	1.2814188	0.028311873	45204	35.25523781776428
11313.0	0.9352845	0.3992549	2.0069609	0.4152661	0.020901056	0.93319434	0.018415658	45304	35.33009123802185
11338.0	1.1343709	0.65261775	2.967129	0.39153242	0.010206759	1.1333504	0.018915713	45404	35.40487837791443
11363.0	1.1456769	0.65009815	2.5087786	0.41127276	0.030224146	1.1426545	0.031976685	45504	35.479618549346924
11388.0	0.7348907	0.32056415	1.4370189	0.39993194	0.00084658957	0.734806	0.001327733	45604	35.552902698516846
11413.0	1.1257192	0.511944	2.6979003	0.6647635	0.030220473	1.1226971	0.036403064	45704	35.627032995224
11438.0	0.5938554	0.50701845	2.1200442	0.2902667	0.010854832	0.5927699	0.004684003	45804	35.70196342468262
11463.0	1.3227034	0.7207359	2.9993403	0.37778428	0.020192267	1.3206842	0.03201354	45904	35.77813720703125
11488.0	0.69781846	0.5775142	2.350704	0.21361583	0.020202115	0.69579816	0.018225942	46004	35.85572099685669
11513.0	0.8724436	0.44715303	2.2158704	0.24293637	0.010847764	0.8713588	0.013840481	46104	35.9309515953064
11538.0	0.87731314	0.7049936	2.5086024	0.23719868	0.020814026	0.8752318	0.01716206	46204	36.00737524032593
11563.0	0.84671247	0.60120225	2.817077	0.2501014	0.010221444	0.84569037	0.016688775	46304	36.08438515663147
11588.0	1.9967694	0.7865889	4.43235	1.162338	0.020919232	1.9946775	0.017998157	46404	36.16113829612732
11613.0	1.3303664	0.24441345	2.4211707	1.0822178	0.0009869667	1.3302677	-0.0071954234	46504	36.23627591133118
11638.0	1.9736012	0.31483465	2.430091	1.4529436	0.010320983	1.972569	0.011331076	46604	36.31307291984558
11663.0	0.95734245	0.6175396	3.2064872	0.27378216	0.020199548	0.9553225	0.024341991	46704	36.389100313186646
11688.0	0.7984335	0.39796674	2.283244	0.2876459	0.010823998	0.79735106	0.012299515	46804	36.46810865402222
11713.0	1.2405602	0.4841305	2.4341152	0.60575485	0.020213692	1.2385389	0.026995052	46904	36.54532766342163
11738.0	0.8357462	0.48125008	2.4307976	0.45045662	0.020826248	0.83366364	0.021949064	47004	36.62203001976013
11763.0	0.7597158	0.39996752	1.962438	0.41995522	0.010231936	0.7586927	0.01231114	47104	36.69896459579468
11788.0	1.4490805	0.4188033	2.7235262	0.76196504	0.030185051	1.4460618	0.036944643	47204	36.77584409713745
11813.0	1.0604507	0.32909378	1.9494001	0.6117919	0.0208225	1.0583683	0.025021283	47304	36.85313892364502
11838.0	0.9242057	0.54994816	2.849573	0.51052636	0.030197956	0.92118585	0.035654332	47404	36.93222427368164
11863.0	0.83462983	0.3654901	2.4668353	0.5980205	0.01019337	0.8336105	0.015177799	47504	37.007591009140015
11888.0	1.3308284	0.42536637	2.7540822	0.8387026	0.030204188	1.3278079	0.034673788	47604	37.08530330657959
11913.0	1.0083222	0.4111918	2.2635312	0.6334045	0.010225684	1.0072997	0.012801442	47704	37.16293120384216
11938.0	1.715815	0.5690079	2.9360917	0.87317663	0.03019778	1.7127951	0.037531458	47804	37.240288972854614
11963.0	0.422357	0.22270447	1.3292695	0.25024834	0.000846111	0.4222724	-0.0026840183	47904	37.3180775642395
11988.0	1.4321481	0.59621805	3.2778082	0.7841021	0.030793585	1.4290689	0.033807915	48004	37.39841556549072
12013.0	0.63105965	0.21695389	1.173391	0.40767732	0.00023774963	0.63103586	-0.0009918204	48104	37.47402906417847
