Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	LossDist	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
99	0.78242874	0.20381522	1.0905701	0.68858397	1.5925448	-0.69526404	13.551959	0.88411486	0.3013867	1.4861054	-0.79587305	3200000	1.1328608e-05	0.1228747	0.011240266	-0.012769875	-0.04451089	1.0765104	0.008301739	0.085125	79.0	3441.785264968872
100	0.77636933	0.20481119	1.0916275	0.6863312	1.6052469	-0.46570733	13.334874	0.8766217	0.28502846	1.5899565	-0.5939307	3232000	-0.000120515935	0.14100194	0.011109762	-0.013064904	-0.053231634	1.0624126	0.007196333	0.087937504	79.0	3476.7662858963013
101	0.8035613	0.18625107	1.1251113	0.66713893	1.5807159	-0.42352408	13.45713	0.8672756	0.2729988	1.5580662	-0.37888038	3264000	2.6337802e-05	0.104454026	0.011407307	-0.012462992	-0.03826311	1.0953629	0.0070489375	0.08171875	79.0	3511.7426908016205
102	0.82858545	0.15918437	1.1753017	0.6243308	1.5278485	-0.82217276	13.769965	0.90235716	0.2663005	1.4470727	-0.6479092	3296000	4.1615218e-05	0.11701249	0.0112125985	-0.012237158	-0.049009174	1.0787895	0.0069406126	0.07575	79.0	3547.029633283615
103	0.8000186	0.18922564	1.1316539	0.6619045	1.5287253	-0.4884644	13.446791	0.8942893	0.2592232	1.3917403	-0.5326039	3328000	2.2807857e-05	0.10814212	0.011217449	-0.012531811	-0.04198513	1.0780892	0.007682209	0.085062504	79.0	3581.8370735645294
104	0.7598895	0.22186145	1.0639398	0.71031225	1.5360594	-0.71367455	13.176325	0.8569646	0.30597582	1.588415	-0.67902493	3360000	0.00018137693	0.12678124	0.011345112	-0.012333479	-0.05605845	1.0896733	0.0070636943	0.084031254	79.0	3616.865587234497
105	0.7727121	0.21381198	1.0759562	0.6984343	1.535533	-0.4374949	13.43201	0.86162317	0.32170367	1.4698994	-0.9635346	3392000	-0.00011084229	0.12350765	0.011155564	-0.01259377	-0.04981339	1.0694201	0.007162176	0.0856875	79.0	3651.819235086441
106	0.7805284	0.20583661	1.100095	0.68136835	1.5696799	-0.47727934	13.530664	0.8805385	0.29654482	1.6102396	-0.6166384	3424000	9.14298e-05	0.13096255	0.011135405	-0.01245338	-0.059492264	1.0655668	0.008236188	0.086187504	79.0	3686.7865855693817
107	0.8146974	0.17176223	1.1534963	0.6499798	1.595	-0.48861396	13.277592	0.8848167	0.26971447	1.5992979	-0.6719483	3456000	-4.24264e-05	0.104147375	0.010935023	-0.012988303	-0.041826677	1.0461347	0.00888595	0.092625	79.0	3722.0236847400665
108	0.8128779	0.17686933	1.1469353	0.65660363	1.5326066	-0.5567776	13.378161	0.9103749	0.2538607	1.6254456	-0.61983085	3488000	-5.968148e-06	0.102327615	0.011109542	-0.012940815	-0.041270193	1.064398	0.0075290357	0.0908125	79.0	3757.4748964309692
109	0.82880074	0.16765296	1.172947	0.6322616	1.5332147	-0.4462806	13.622852	0.8974246	0.27417868	1.6267854	-0.8591296	3520000	0.00013991818	0.09767343	0.010840902	-0.013223097	-0.04196756	1.0397651	0.0066447603	0.079218745	79.0	3792.5416350364685
110	0.7844201	0.1985198	1.1111486	0.6740134	1.5305264	-0.45258027	13.443124	0.8827932	0.27985665	1.562238	-0.5695449	3552000	6.076973e-05	0.11357911	0.010854531	-0.012575215	-0.04923145	1.0367874	0.005399141	0.08028124	79.0	3827.7174038887024
111	0.7553928	0.23301168	1.0545899	0.71326053	1.5391569	-0.4099154	13.021312	0.8479063	0.33201075	1.4692118	-0.7884972	3584000	2.082903e-05	0.12328813	0.011055444	-0.014607713	-0.054019384	1.0538346	0.009246699	0.0896875	79.0	3862.9704942703247
112	0.78268945	0.21033709	1.090535	0.68677825	1.5289774	-0.5097305	13.436548	0.87847316	0.3045009	1.529905	-0.49854848	3616000	-9.642588e-05	0.10164705	0.010692173	-0.013274103	-0.03232637	1.018828	0.008536777	0.09384374	79.0	3898.1020634174347
113	0.78087103	0.19005488	1.1095192	0.6783648	1.6081593	-0.4141009	13.495331	0.8599437	0.32022455	1.5868006	-0.6697776	3648000	0.00011589937	0.12701257	0.010782562	-0.012089905	-0.04758627	1.0187485	0.008002218	0.082156256	79.0	3933.4245216846466
114	0.7843257	0.20582002	1.1022825	0.69238687	1.6025	-0.5264198	12.981997	0.8936027	0.25694266	1.5493875	-0.60405785	3680000	-3.6951154e-05	0.11629067	0.010806216	-0.013977626	-0.048795115	1.0256383	0.0078480765	0.094031245	79.0	3968.433726787567
115	0.8277405	0.15121906	1.1675423	0.64990366	1.5323131	-0.848249	13.724049	0.8924275	0.28229666	1.646711	-0.95346206	3712000	-0.00010205712	0.12409254	0.010779738	-0.012983754	-0.06536819	1.0247619	0.008262012	0.08428125	79.0	4003.5838928222656
116	0.8023848	0.18202063	1.1382821	0.66134214	1.5329468	-0.51138145	13.59343	0.9048758	0.2702383	1.4068178	-0.82032	3744000	6.2702224e-05	0.117936164	0.0106417965	-0.013270848	-0.054431528	1.0121313	0.0069677783	0.094875	79.0	4038.887971639633
117	0.8093462	0.17195266	1.1524973	0.64880407	1.5422657	-0.39621502	13.359191	0.8573373	0.30873796	1.5218916	-0.72296715	3776000	3.3922493e-05	0.103225425	0.010624418	-0.012856562	-0.044299662	1.0095282	0.0066682836	0.080656245	79.0	4074.1004304885864
118	0.7803837	0.20417587	1.0897267	0.6999474	1.5329512	-0.6275387	13.30067	0.8716588	0.33205983	1.4370995	-1.0226663	3808000	0.00011780299	0.10480408	0.010604991	-0.011717506	-0.042031493	1.0100081	0.007120262	0.0804375	79.0	4109.282105445862
119	0.7741257	0.21373995	1.0875094	0.6909481	1.593806	-0.46199518	13.471137	0.88956493	0.31303924	1.4678731	-1.0940585	3840000	-8.0969185e-06	0.12595318	0.010417174	-0.01358274	-0.04780848	0.9882998	0.008416941	0.08946875	79.0	4144.609058141708
120	0.7995509	0.19204576	1.133651	0.67215496	1.6075	-0.5807211	13.136175	0.85564035	0.297372	1.5599917	-0.5286334	3872000	-0.00014654454	0.11310104	0.010154091	-0.0126551185	-0.04455353	0.9612855	0.006779431	0.088125	79.0	4179.629436254501
121	0.83763367	0.14291593	1.1907799	0.61917186	1.5888752	-0.8184472	13.661054	0.8671464	0.27869186	1.5218511	-0.70302194	3904000	2.2312626e-05	0.11148499	0.010489557	-0.015157368	-0.05178202	0.99042916	0.0094546545	0.093281254	79.0	4214.749366760254
122	0.8306069	0.15514043	1.1836652	0.62642777	1.5338308	-0.76989895	13.745242	0.9116051	0.27921456	1.6212482	-0.6430139	3936000	-6.867573e-05	0.10227321	0.010359973	-0.0126821995	-0.039593384	0.9836338	0.0066442406	0.086125	79.0	4249.8137583732605
123	0.79718363	0.18361402	1.1323184	0.65712285	1.536133	-0.44889542	13.618986	0.9000469	0.2813631	1.5550524	-1.0407897	3968000	-3.8443133e-05	0.11638908	0.010402646	-0.014716487	-0.050726235	0.982944	0.008260744	0.090875	79.0	4285.054929256439
124	0.7739574	0.2076856	1.0924966	0.69446903	1.5379468	-0.6688659	13.178572	0.8340819	0.3115372	1.7483243	-0.54145694	4000000	8.221809e-05	0.12795895	0.010343134	-0.013301598	-0.054779757	0.98066354	0.004577776	0.07640625	79.0	4320.354159116745
125	0.78799003	0.20867664	1.1010513	0.69100744	1.5346446	-0.7687944	13.381734	0.8647732	0.31103808	1.4986334	-0.68314147	4032000	2.2018328e-05	0.11408876	0.010299483	-0.013570721	-0.051728316	0.9741286	0.0058132648	0.07890625	79.0	4355.492542266846
126	0.7899517	0.18915668	1.116963	0.67240435	1.6031593	-0.5476345	13.67642	0.888593	0.29563436	1.4975256	-0.7801442	4064000	-4.7992915e-05	0.13294193	0.010368014	-0.013178535	-0.06420682	0.9663471	0.008988728	0.088375	79.0	4390.737826824188
127	0.8358556	0.15407316	1.1911471	0.61711913	1.6031593	-0.49212497	13.357383	0.8911762	0.26889825	1.4652771	-0.7343038	4096000	-0.00015315227	0.09977484	0.01001588	-0.013706099	-0.043348882	0.94570047	0.0077820914	0.097812496	79.0	4426.090410709381
128	0.82591283	0.16535166	1.1694206	0.64452124	1.5286267	-0.7457152	13.3762665	0.9088469	0.26261023	1.5716892	-0.907188	4128000	-4.1956082e-07	0.10976227	0.010177126	-0.014083227	-0.046971396	0.95934963	0.0081324	0.090812504	79.0	4461.275208473206
129	0.85350263	0.13787842	1.2217419	0.58932143	1.5351462	-0.5645266	13.596581	0.91528815	0.27587825	1.57093	-0.6991018	4160000	3.1872652e-05	0.08666415	0.009944845	-0.013454155	-0.043752752	0.9375225	0.008426151	0.086906254	79.0	4496.252420663834
130	0.77381444	0.211424	1.0902522	0.7031944	1.5426776	-0.5976601	13.001639	0.9158924	0.2646916	1.5756254	-0.67582643	4192000	1.4228281e-05	0.12408054	0.010022669	-0.013096618	-0.061911635	0.9434787	0.007710644	0.09234375	79.0	4531.337697505951
131	0.7610937	0.20785393	1.068292	0.70943457	1.5348092	-0.6958403	13.37963	0.85289437	0.3389121	1.5295156	-0.97363454	4224000	5.791895e-05	0.15043807	0.010252455	-0.013818201	-0.0748505	0.9640627	0.008521173	0.0858125	79.0	4566.225972414017
132	0.7925572	0.19740772	1.1043837	0.6872068	1.5311553	-0.5382665	13.410354	0.837566	0.3415572	1.4877049	-1.020253	4256000	6.753206e-05	0.09768978	0.009880181	-0.013634464	-0.04043232	0.9292044	0.007661054	0.09065625	79.0	4601.305580854416
133	0.82636744	0.15497339	1.1841587	0.62959665	1.6075	-0.45264226	13.403457	0.8859956	0.32423437	1.5128621	-0.86761725	4288000	4.402548e-05	0.09289311	0.009783656	-0.011427691	-0.036375254	0.91378456	0.00674628	0.0818125	79.0	4636.4829177856445
134	0.83468664	0.15670148	1.1837317	0.62607175	1.6072656	-0.38185844	13.53029	0.91728944	0.26023105	1.5142962	-0.7936996	4320000	6.907433e-05	0.09431558	0.009932812	-0.013738327	-0.034439564	0.9301562	0.008419475	0.09215625	79.0	4671.452734231949
135	0.845892	0.14172748	1.2067726	0.5937453	1.5345148	-0.5234143	13.931261	0.9164845	0.25895822	1.5202519	-0.7311282	4352000	-0.000114959665	0.09722459	0.009846433	-0.014434108	-0.040343586	0.92508245	0.009174572	0.09509375	79.0	4706.770069360733
136	0.82526153	0.15924461	1.1807016	0.62607265	1.5393814	-0.47284865	13.622642	0.9163509	0.25623554	1.5343903	-0.73238873	4384000	8.09622e-06	0.09641331	0.009801939	-0.013430072	-0.035485856	0.9202206	0.007161169	0.09009375	79.0	4741.887668371201
137	0.82061505	0.16739096	1.1718534	0.6319818	1.5348092	-0.48914346	13.207642	0.8911017	0.29682896	1.5992461	-1.1348277	4416000	4.849769e-05	0.09436023	0.009764942	-0.012558287	-0.040213954	0.9186484	0.008115329	0.08825	79.0	4776.975501298904
138	0.7611617	0.23234317	1.0624727	0.7163245	1.5413882	-0.4282949	12.700559	0.8754652	0.32612735	1.4629087	-0.9343288	4448000	-2.3888424e-05	0.09318427	0.009795667	-0.014147367	-0.04708304	0.92468226	0.008113418	0.09275	79.0	4812.207853794098
139	0.8037765	0.18242124	1.1367	0.66188323	1.5346446	-0.5086136	13.531091	0.90665	0.28904572	1.501508	-1.118818	4480000	8.9092646e-05	0.10979768	0.009711798	-0.013699479	-0.04882329	0.91214883	0.008042325	0.086875	79.0	4847.363019704819
140	0.8240751	0.16250029	1.1744442	0.64286923	1.6075	-0.49791577	13.1890545	0.879894	0.30917615	1.5065712	-1.1286833	4512000	-5.396083e-05	0.100864254	0.009809235	-0.012912129	-0.04539601	0.9202651	0.007984776	0.084968746	79.0	4882.427127122879
141	0.813993	0.17431486	1.1575682	0.64793235	1.5341922	-0.5606424	13.216778	0.9304237	0.25158453	1.6159396	-0.77565026	4544000	-4.4104643e-05	0.108981475	0.009745315	-0.0141208805	-0.04689452	0.91071	0.00886913	0.091156244	79.0	4917.56924366951
142	0.86909664	0.11121866	1.2499661	0.56180525	1.533263	-0.91034275	14.05	0.9093429	0.2950202	1.6215996	-0.82771426	4576000	9.4124116e-05	0.09734373	0.009743436	-0.013579503	-0.0496059	0.91529185	0.008168809	0.089	79.0	4952.637209415436
143	0.80867994	0.18464744	1.1448265	0.6604475	1.5370146	-0.596781	13.243739	0.92410326	0.25943914	1.5354414	-0.7135123	4608000	6.93379e-05	0.10377912	0.009654655	-0.014098543	-0.049755383	0.90625936	0.00800451	0.090406254	79.0	4987.825116634369
144	0.8156836	0.17421576	1.1629668	0.6442215	1.5383364	-0.39799598	13.062294	0.8850442	0.3019654	1.5343702	-0.56573904	4640000	-6.0128048e-05	0.09986155	0.009727359	-0.01323822	-0.055850036	0.91424215	0.0068572396	0.08153125	79.0	5022.942944526672
145	0.8021532	0.19113389	1.1253412	0.6803058	1.5403448	-0.45774195	13.128099	0.9046046	0.2837398	1.4397668	-0.62109774	4672000	-6.2635634e-05	0.079227746	0.009549523	-0.012934468	-0.034941643	0.9001416	0.008821951	0.09065625	79.0	5057.923096418381
146	0.8114438	0.1766788	1.1489078	0.6631711	1.608051	-0.43312895	13.2404	0.9202152	0.30061996	1.6597883	-0.88902605	4704000	-4.7802925e-05	0.09528712	0.009752965	-0.012781917	-0.041710895	0.91337	0.0063027954	0.08721875	79.0	5093.095050096512
147	0.8154156	0.17480081	1.1633465	0.65132195	1.6031593	-0.37432992	12.885332	0.9411804	0.24425094	1.4761992	-0.8517288	4736000	-3.511831e-05	0.10945904	0.009579273	-0.01444189	-0.045594074	0.8961266	0.008273868	0.0954375	79.0	5128.110529899597
148	0.8234761	0.16605167	1.1739838	0.6335159	1.5399357	-0.48531312	13.268782	0.90153676	0.27205837	1.6924818	-0.5891937	4768000	0.0001261381	0.10469895	0.009555432	-0.014924547	-0.049034208	0.89437044	0.0066632805	0.08953126	79.0	5163.178469419479
149	0.8798785	0.11496011	1.273711	0.5423327	1.5419619	-0.45474717	13.438135	0.93633544	0.2628368	1.4735607	-0.7591043	4800000	-8.6380634e-05	0.068630904	0.00927756	-0.013350174	-0.034283143	0.87385905	0.007629348	0.082906246	79.0	5198.1701328754425
150	0.8101207	0.18827674	1.1496282	0.66089255	1.5409636	-0.55912375	12.737981	0.91692406	0.3051451	1.5665917	-0.87742245	4832000	-1.1531636e-05	0.08023264	0.009351749	-0.013413276	-0.039726876	0.87834495	0.007602583	0.08809375	79.0	5233.249260187149
151	0.7802625	0.2165116	1.094768	0.7005094	1.5388308	-0.461145	12.755618	0.9058806	0.30294505	1.5705808	-1.0560794	4864000	1.3906043e-05	0.10048581	0.0094451215	-0.012655899	-0.045359567	0.8872512	0.0080037415	0.08059375	79.0	5268.343644142151
152	0.81738913	0.18092164	1.1572274	0.65309525	1.5430951	-0.8834191	13.209234	0.899458	0.2954974	1.664998	-0.6785663	4896000	-1.0587275e-05	0.080059886	0.009340974	-0.013665649	-0.033339106	0.8774276	0.007486478	0.09065625	79.0	5303.4508600234985
153	0.82211167	0.16625297	1.1768957	0.6362994	1.608051	-0.50790167	13.030738	0.93225694	0.2765463	1.5172046	-0.7498367	4928000	-6.8293884e-06	0.11465442	0.009599991	-0.0142664835	-0.04884182	0.89354837	0.008740302	0.094125	79.0	5338.537523984909
154	0.8657954	0.12004992	1.242203	0.56435645	1.6053554	-0.4502649	13.625428	0.91861403	0.252797	1.6025174	-0.48628363	4960000	8.085044e-05	0.08677804	0.009565736	-0.014279634	-0.039908897	0.8944791	0.007430977	0.0884375	79.0	5373.74930024147
155	0.85580397	0.13379979	1.2310323	0.5878406	1.5348092	-0.8164888	13.659208	0.9529044	0.23528619	1.6172101	-0.91661435	4992000	-3.6931597e-05	0.103356645	0.009498719	-0.015441546	-0.051944062	0.8937111	0.009197632	0.0900625	79.0	5408.917366266251
156	0.81376755	0.18282965	1.1605458	0.6519267	1.5426066	-0.46813366	13.065271	0.90712065	0.26300263	1.5263386	-0.9303489	5024000	2.3191795e-05	0.10513821	0.009406222	-0.013918129	-0.05532532	0.87982965	0.0064966204	0.08871875	79.0	5443.94265961647
157	0.8045214	0.17720419	1.1452578	0.6578787	1.5379512	-0.51117456	13.006536	0.891787	0.30440223	1.5533983	-0.7984048	5056000	8.356292e-07	0.10327145	0.009453338	-0.015946113	-0.052855976	0.88119614	0.015093621	0.099781245	60.0	5473.8386743068695
158	0.8183304	0.16958034	1.1576014	0.65158075	1.5441569	-0.49434283	13.519165	0.90507865	0.28881449	1.5076082	-0.6339966	5088000	-1.3326295e-05	0.0977083	0.0094255395	-0.014222078	-0.04315558	0.880878	0.007780416	0.086624995	79.0	5508.972305059433
159	0.79700834	0.18478295	1.1314658	0.6725641	1.6075	-0.544586	13.273789	0.89233786	0.31412587	1.5051506	-0.5576771	5120000	7.887883e-05	0.10222573	0.009396851	-0.012025113	-0.047484886	0.8677784	0.008609124	0.09028125	79.0	5543.96981215477
160	0.81470346	0.16708945	1.162303	0.6495506	1.6	-0.38914782	13.083881	0.90698045	0.29271117	1.5823228	-0.8888238	5152000	-2.700556e-05	0.109034225	0.009451803	-0.015049588	-0.04930146	0.88351434	0.011022789	0.102718756	79.0	5579.182738542557
161	0.81277484	0.1771076	1.1590072	0.65036863	1.5376066	-0.5427821	13.191348	0.91625303	0.2596988	1.6472733	-1.0797608	5184000	2.5227084e-05	0.12595056	0.009774119	-0.014831878	-0.060812395	0.9098811	0.0073079853	0.0968125	79.0	5614.126546621323
162	0.88085777	0.10698748	1.2722881	0.5453212	1.5389845	-0.5386715	13.707253	0.9133177	0.2673282	1.4369556	-0.8917495	5216000	-3.0510128e-06	0.07951975	0.009509894	-0.01414973	-0.03956665	0.8912077	0.006370609	0.08953125	79.0	5649.251604318619
163	0.83065605	0.16100693	1.1866719	0.6309749	1.5397017	-0.5506188	13.179701	0.93363744	0.28124714	1.4979371	-0.7777218	5248000	0.000118198805	0.07938003	0.009325301	-0.013266017	-0.036877207	0.8732935	0.0072662355	0.08715625	79.0	5684.527629375458
164	0.7795131	0.20563117	1.1021087	0.690558	1.5447462	-0.4489371	13.010621	0.9128834	0.2955142	1.5554668	-0.5251723	5280000	-5.7230005e-05	0.10858287	0.009776615	-0.014687889	-0.0542953	0.91158086	0.00944728	0.1014375	79.0	5719.5019063949585
165	0.8434446	0.14613007	1.204047	0.6052269	1.5396447	-0.50319284	13.710345	0.8694527	0.3183234	1.5080267	-0.80011916	5312000	-4.0140003e-06	0.10764675	0.009296598	-0.014133414	-0.050047413	0.86751926	0.006977733	0.08528125	79.0	5754.695621728897
166	0.8014457	0.18016657	1.1425562	0.6601771	1.6081593	-0.736646	13.241639	0.9181962	0.28514996	1.5748365	-0.8267592	5344000	3.759563e-05	0.116855904	0.0096295485	-0.013232356	-0.053809002	0.88632065	0.0080192685	0.09015626	79.0	5789.783479690552
167	0.8214886	0.16339263	1.1680686	0.6463674	1.6081593	-0.50062317	13.177153	0.900129	0.2723809	1.5342906	-1.0844489	5376000	-8.013472e-05	0.1025539	0.009557359	-0.014102083	-0.044856716	0.8911998	0.007556269	0.08684375	79.0	5825.167245149612
168	0.8463819	0.1502166	1.209958	0.6178879	1.539011	-0.92757225	13.1334715	0.9128163	0.28630427	1.7290367	-1.0900595	5408000	-4.367996e-05	0.08528291	0.009461181	-0.013560418	-0.037956484	0.8871835	0.007849826	0.08965625	79.0	5860.2193167209625
169	0.84574497	0.14923126	1.2143213	0.613176	1.5443814	-0.49522406	13.088284	0.9559403	0.26157776	1.4729677	-0.95306236	5440000	-7.820316e-06	0.073892295	0.009147223	-0.012719626	-0.037544496	0.8604416	0.0048800297	0.080531254	79.0	5895.14440369606
170	0.8159256	0.17244692	1.1690187	0.6459289	1.5402397	-0.55351895	13.07278	0.93735164	0.28479615	1.5726808	-0.7817812	5472000	8.960441e-05	0.100711316	0.009378085	-0.014099644	-0.039872497	0.87243044	0.0067422586	0.087718755	79.0	5930.26722741127
171	0.8122872	0.17435575	1.1502272	0.660588	1.5443814	-0.45574784	13.341863	0.90517414	0.2885454	1.4782305	-0.75862443	5504000	0.00010600686	0.095466614	0.009403245	-0.013455707	-0.050389744	0.8791166	0.0080534415	0.0894375	79.0	5965.463969945908
172	0.8243649	0.16197899	1.1750088	0.63517773	1.6	-0.47063088	13.445854	0.91961825	0.2991146	1.6265996	-0.77095747	5536000	1.1952594e-05	0.095702246	0.009122965	-0.013267666	-0.042058963	0.8514123	0.0083431965	0.0805	79.0	6000.704670190811
173	0.8387469	0.14622585	1.2105714	0.60916305	1.6081593	-0.48055252	13.217138	0.89441884	0.32299986	1.4482871	-0.73275185	5568000	-5.6533143e-05	0.11076053	0.0091352295	-0.01276434	-0.055934988	0.8499854	0.007790574	0.08265625	79.0	6035.908432483673
174	0.86481637	0.12159509	1.2395953	0.5855729	1.5390252	-0.56816304	13.482627	0.9210066	0.2529609	1.5043936	-0.5036913	5600000	9.6412376e-05	0.09355028	0.009411591	-0.013984051	-0.042220525	0.87243265	0.006542217	0.0833125	79.0	6071.006275653839
175	0.85934615	0.13213852	1.2383922	0.59397626	1.5415914	-0.92987454	13.352596	0.950835	0.2530326	1.4402537	-0.7190625	5632000	1.8013874e-05	0.095536575	0.00899061	-0.0153070595	-0.04651791	0.8429265	0.0069894735	0.089812495	79.0	6105.969063043594
176	0.8111333	0.17526221	1.1588755	0.6585912	1.5379512	-0.5158134	13.186152	0.93485475	0.27415106	1.5689213	-0.69124943	5664000	-0.00014302507	0.10450256	0.00912297	-0.013098966	-0.059423067	0.8495644	0.0074683027	0.08140625	79.0	6141.071836709976
177	0.8291619	0.16252159	1.1849641	0.63539547	1.5434753	-0.4200179	13.08402	0.9127634	0.2875005	1.5478222	-0.79843986	5696000	-8.719694e-05	0.10118581	0.009162129	-0.013325564	-0.05148171	0.8506308	0.008772755	0.085625	79.0	6176.512412786484
178	0.8248967	0.17341416	1.1671634	0.6457953	1.5453553	-0.47531494	13.263773	0.9049414	0.28717908	1.4888139	-0.70702964	5728000	-0.000109537505	0.078655794	0.009009967	-0.012863071	-0.035281092	0.8402641	0.007974712	0.0855	79.0	6211.703341245651
179	0.8379315	0.14857312	1.2008672	0.62134737	1.608051	-0.7264346	13.327471	0.9202459	0.29636228	1.5646199	-0.79674006	5760000	-7.099891e-05	0.0926953	0.009068871	-0.013476562	-0.043555316	0.8357383	0.009365246	0.0885	79.0	6246.9065980911255
180	0.83778024	0.14314109	1.2015048	0.61198014	1.6081593	-0.49212497	13.429477	0.93888783	0.2527032	1.5331949	-0.52403635	5792000	9.825453e-06	0.10197621	0.009250116	-0.01525398	-0.045490157	0.8544736	0.0067059305	0.08753125	79.0	6281.98228263855
181	0.85822606	0.13163638	1.2287419	0.6041271	1.5367918	-0.7878899	13.265025	0.9236775	0.26969916	1.5542762	-1.184221	5824000	-6.553717e-06	0.083106756	0.009246595	-0.015803294	-0.038067624	0.8568779	0.007367706	0.0925	79.0	6317.144659519196
182	0.8502891	0.14286157	1.2235246	0.6025248	1.5437863	-0.5566969	13.374579	0.955874	0.23512203	1.4526191	-0.71079314	5856000	6.593391e-05	0.084995836	0.009025955	-0.013249951	-0.039606147	0.8443349	0.007585572	0.080468744	79.0	6352.435177087784
183	0.8121737	0.17974932	1.1633233	0.6512412	1.5472656	-0.56196684	12.771302	0.91540706	0.30533075	1.5424336	-0.5930053	5888000	2.9752962e-05	0.08102411	0.009001739	-0.014694667	-0.038972873	0.8367595	0.00916544	0.09253125	79.0	6387.479855060577
184	0.8182384	0.17671359	1.1626416	0.6539998	1.5489845	-0.4299217	12.994672	0.8934709	0.3172438	1.5140456	-0.9704293	5920000	6.168056e-05	0.07846767	0.009020955	-0.0144888805	-0.040271122	0.8368544	0.007570402	0.08965625	79.0	6422.4697732925415
185	0.83019054	0.16636102	1.1819592	0.631058	1.6	-0.5261557	13.25	0.93238395	0.28241995	1.505181	-1.0327659	5952000	6.8688765e-05	0.08020209	0.008696433	-0.014740076	-0.03261278	0.8098813	0.008278897	0.08803125	79.0	6457.666342496872
186	0.8067993	0.1669963	1.1599088	0.65167826	1.6081593	-0.40853855	12.913961	0.91109574	0.2890148	1.4818734	-0.75512123	5984000	-0.00015791133	0.099164665	0.008992007	-0.013725393	-0.044046935	0.82534707	0.008354686	0.0811875	79.0	6492.771629571915
187	0.8583223	0.12802157	1.2356735	0.5854071	1.5479512	-0.4823293	13.415963	0.9272952	0.25397468	1.5728165	-0.4905004	6016000	-0.00011131726	0.09155863	0.009136576	-0.014913656	-0.04142738	0.845344	0.010446958	0.097812496	79.0	6528.123736143112
188	0.8548635	0.13323636	1.2391465	0.58316255	1.5439774	-0.5387475	13.307693	0.9315701	0.2821841	1.5853183	-1.0037457	6048000	7.859338e-05	0.09023838	0.008941619	-0.014767201	-0.041459315	0.83635557	0.0070621492	0.086406246	79.0	6563.373725652695
189	0.7973277	0.18406308	1.1402371	0.6738023	1.5413133	-0.55091727	13.190199	0.9039633	0.2914263	1.493739	-0.7045896	6080000	-1.7166138e-05	0.13032305	0.009391532	-0.0141409505	-0.06549848	0.8725258	0.00892025	0.1011875	79.0	6598.586500883102
190	0.8033767	0.19014744	1.1468012	0.66516757	1.5484753	-0.4327096	12.748798	0.8959459	0.30963024	1.5771588	-1.0113922	6112000	0.000103164464	0.10248247	0.009220472	-0.013768388	-0.045573145	0.84838694	0.007947136	0.081562504	79.0	6633.698504686356
191	0.8086765	0.18636146	1.1431482	0.67049736	1.5401462	-0.49857286	13.062808	0.88609016	0.30460724	1.5332154	-0.8528628	6144000	0.00017120223	0.08606222	0.009123399	-0.013853997	-0.040530615	0.8497867	0.0078108357	0.08815625	79.0	6668.921500205994
192	0.8288425	0.16104493	1.1906922	0.6214781	1.6044712	-0.6470005	13.293204	0.89737624	0.32719645	1.5715785	-1.1376233	6176000	-9.9912286e-05	0.095656976	0.008770779	-0.013085969	-0.04014875	0.8104162	0.0082186675	0.089875	79.0	6704.05481338501
193	0.85925263	0.13065603	1.2354966	0.5832401	1.6081593	-0.38386062	13.263819	0.91984546	0.25327846	1.6887431	-1.0433327	6208000	-6.626733e-05	0.08785382	0.00888376	-0.016003761	-0.041302994	0.8217993	0.010148531	0.10309375	79.0	6738.940984249115
194	0.859405	0.13390464	1.2334472	0.59806544	1.5397638	-0.57804435	13.161692	0.9487607	0.25350907	1.6503375	-0.9036056	6240000	-0.00013899803	0.07575628	0.008934211	-0.014253959	-0.03581079	0.8298155	0.008952409	0.09621875	79.0	6774.176337957382
195	0.8860056	0.10712063	1.2865101	0.5384802	1.5389466	-0.6185433	13.358165	0.9536042	0.24391688	1.4893645	-0.62948555	6272000	9.804964e-05	0.0657257	0.008850172	-0.013865544	-0.03479194	0.8264002	0.008615162	0.087375	79.0	6809.2959134578705
196	0.7908233	0.19272083	1.132344	0.6757615	1.5392778	-0.5378021	12.858185	0.9307716	0.3027145	1.6212791	-0.7117633	6304000	0.00012970692	0.10222104	0.009111753	-0.0154407155	-0.04470314	0.8447768	0.009140044	0.105749995	79.0	6844.28323507309
197	0.7689032	0.21804518	1.0829974	0.71020764	1.5448223	-0.44106868	12.784511	0.8822582	0.3241593	1.5834209	-0.9373967	6336000	0.00020079222	0.09854356	0.00915413	-0.0139952935	-0.04620903	0.8513706	0.007943402	0.087000005	79.0	6879.627865791321
198	0.8480893	0.14846098	1.2090648	0.6142602	1.5418587	-0.90930533	13.321906	0.9037052	0.31395677	1.6272875	-1.1160487	6368000	-3.6733225e-05	0.07066562	0.008670306	-0.015077036	-0.03228548	0.8055743	0.010536369	0.0976875	79.0	6914.902095317841
