Epoch	SuccessRate	CollRate	AverageEpRet	StdEpRet	MaxEpRet	MinEpRet	EpLen	AverageVVals	StdVVals	MaxVVals	MinVVals	TotalEnvInteracts	LossPi	LossV	DeltaLossPi	DeltaLossV	Entropy	KL	ClipFrac	StopIter	Time
106	0.6712121	0.3225379	0.9136788	0.7912231	1.5322655	-0.41792026	11.739329	0.77007586	0.4674929	1.9666874	-0.7430537	856000	-7.450581e-09	0.14755198	-0.033676688	-0.098535076	1.2384956	0.015147277	0.159625	65.0	121.17012119293213
107	0.7091619	0.27690625	0.96044606	0.7796206	1.5252123	-0.43476063	12.2895565	0.8332506	0.41528106	1.8591697	-0.64090246	864000	5.5879354e-09	0.13274321	-0.03802839	-0.086787745	1.2030537	0.015055844	0.174375	72.0	122.3644471168518
108	0.69643426	0.29731575	0.9600577	0.7761615	1.5327785	-0.43965715	11.806402	0.84431607	0.41477737	1.5811652	-0.9531149	872000	5.122274e-09	0.14035276	-0.035287723	-0.092700005	1.204119	0.015184943	0.182875	48.0	123.39527535438538
109	0.72263485	0.25023884	1.0009981	0.7578261	1.5250803	-0.4091762	12.417197	0.85742295	0.3790507	1.5266634	-0.6063922	880000	-9.313226e-10	0.12897286	-0.023590263	-0.08213295	1.1717542	0.01548578	0.148625	25.0	124.38432264328003
110	0.7878825	0.2058675	1.0913199	0.7104053	1.5392807	-0.42956302	12.604575	0.89980423	0.36289713	1.6175071	-0.7435188	888000	1.8626451e-09	0.12519862	-0.0380413	-0.08855034	1.2029076	0.014683122	0.18149999	79.0	125.52749633789062
111	0.789881	0.20416668	1.100565	0.713871	1.5336319	-0.46436343	12.440705	0.86563694	0.40334707	1.50156	-0.73352474	896000	1.3504177e-08	0.080912076	-0.03469647	-0.06249193	1.1990275	0.015072053	0.175125	63.0	126.63802194595337
112	0.7676782	0.2323218	1.0657275	0.72763693	1.5291365	-0.5149936	12.1953125	0.9203074	0.3503065	1.5476382	-0.6892503	904000	1.8626451e-09	0.07884729	-0.038552262	-0.050338298	1.1804194	0.013145916	0.19637501	79.0	127.77471542358398
113	0.79023457	0.20976542	1.1138699	0.6950081	1.536737	-0.3309803	12.3354435	0.9248988	0.33990097	1.8531245	-0.96765995	912000	-1.8626451e-09	0.078550875	-0.032334078	-0.054822266	1.1482825	0.015053948	0.164125	44.0	128.82155990600586
114	0.70545316	0.28094387	0.95251364	0.77732825	1.5307719	-0.5910705	11.944785	0.85964346	0.39521506	1.7621074	-0.6486156	920000	-1.1175871e-08	0.14336777	-0.036366105	-0.09065426	1.1576122	0.015118487	0.179125	69.0	129.927321434021
115	0.7081629	0.28588468	0.97365445	0.7624692	1.5241702	-0.32010236	12.072982	0.8574857	0.39547792	1.5367229	-0.5656144	928000	-7.450581e-09	0.11187045	-0.037128277	-0.0763433	1.1543224	0.0130160935	0.18762499	79.0	131.10314393043518
116	0.7438024	0.25619757	1.0357798	0.73784727	1.5279902	-0.3947284	12.021605	0.90374136	0.35479987	1.4378911	-0.60017383	936000	1.1175871e-08	0.110133156	-0.03719489	-0.06944836	1.1390545	0.014257077	0.17612499	79.0	132.2434151172638
117	0.8240841	0.1616185	1.1725659	0.63564885	1.5326777	-0.3418265	13.425862	0.9140512	0.33952326	1.6095678	-0.8033945	944000	3.7252903e-09	0.13109484	-0.03620687	-0.09439011	1.1002054	0.013706993	0.17612499	79.0	133.41620635986328
118	0.85490453	0.1450955	1.2156134	0.61557597	1.5323659	-0.41156152	12.82047	0.93309325	0.3037564	1.4715071	-0.46883363	952000	7.450581e-09	0.10031153	-0.029981222	-0.071121916	1.0939683	0.015158881	0.14475	38.0	134.41907596588135
119	0.83609295	0.15696257	1.1968595	0.6216958	1.5693277	-0.45834026	12.993289	0.96179456	0.27631712	1.3439121	-0.7408029	960000	-6.519258e-09	0.10863589	-0.033702694	-0.0648319	1.0752627	0.015025635	0.17362499	60.0	135.54352521896362
120	0.86527646	0.12691103	1.2310534	0.60657316	1.5869884	-0.523118	13.171141	0.9436706	0.28985068	1.4335306	-0.66131604	968000	0.0	0.099184185	-0.036063313	-0.07360852	1.092865	0.011429644	0.183375	79.0	136.81789231300354
121	0.8105211	0.18253447	1.153287	0.6640354	1.5376731	-0.461034	12.577419	0.9302361	0.33694518	1.5816305	-0.64631927	976000	-9.313226e-09	0.090121046	-0.032944024	-0.058717307	1.0965459	0.01502859	0.16225	66.0	137.90022778511047
122	0.78234553	0.21765453	1.0978332	0.7071276	1.5442123	-0.4044062	12.107813	0.923864	0.32967186	1.5207921	-0.5987002	984000	1.8626451e-08	0.0923453	-0.03053604	-0.0566858	1.097275	0.015137082	0.16075	48.0	139.04266953468323
123	0.7510794	0.2419762	1.0447795	0.746065	1.550199	-0.37230107	11.967391	0.902115	0.39154622	1.4769163	-0.72970986	992000	-1.8626451e-09	0.09177079	-0.034525696	-0.05812126	1.1086602	0.014052045	0.159375	79.0	140.1749701499939
124	0.80871826	0.1912817	1.1385088	0.68296766	1.5287038	-0.41938764	12.26424	0.9217507	0.3341971	1.619081	-0.49978158	1000000	3.7252903e-09	0.10276142	-0.033251133	-0.06601502	1.0693918	0.015108248	0.14425	52.0	141.31747817993164
125	0.76173246	0.20427632	1.083616	0.715966	1.5303998	-0.83522016	12.700331	0.93798155	0.30067056	1.5794326	-0.8090457	1008000	1.8626451e-09	0.16787484	-0.03971251	-0.13098687	1.1124299	0.013867682	0.195625	79.0	142.47126245498657
126	0.76349884	0.21599035	1.0638994	0.73892426	1.533283	-0.8360188	12.814569	0.84659094	0.38124156	1.4383429	-0.8696952	1016000	-3.7252903e-09	0.13137719	-0.03383357	-0.08636514	1.1222025	0.01500653	0.17037499	47.0	143.5547091960907
127	0.7406576	0.24573943	1.0337385	0.75619644	1.537643	-0.8208673	11.667665	0.8686239	0.3453702	1.6763184	-0.66672313	1024000	-5.5879354e-09	0.107186176	-0.032995854	-0.0742556	1.1187272	0.01509992	0.17037499	49.0	144.6083424091339
128	0.74498373	0.25501627	1.0201231	0.76384217	1.5329006	-0.5093779	11.959877	0.8744416	0.3969277	1.7245843	-0.59887373	1032000	9.313226e-09	0.11586246	-0.032054678	-0.0767336	1.1574988	0.015065178	0.17400001	52.0	145.71790599822998
129	0.7749355	0.18135536	1.0704124	0.75870574	1.5313812	-1.0342612	13.328767	0.82411635	0.4403305	1.8253611	-0.89325255	1040000	-5.5879354e-09	0.2073977	-0.027329335	-0.17675267	1.1694913	0.01517698	0.160375	29.0	146.6736536026001
130	0.76506656	0.23493347	1.0655224	0.7311709	1.5475	-0.42899886	12.182813	0.82905567	0.41352943	1.4428514	-0.67947644	1048000	-1.1175871e-08	0.17135626	-0.03441915	-0.12369159	1.1511948	0.015153395	0.17175001	53.0	147.8155608177185
131	0.76538223	0.2283678	1.061932	0.7357332	1.5258846	-0.54267657	12.275316	0.86134243	0.42843714	1.7368625	-1.2736151	1056000	2.7939677e-09	0.16605265	-0.027647369	-0.11407915	1.1307957	0.015159918	0.145125	41.0	148.8160982131958
132	0.7945717	0.19113094	1.1313899	0.6813545	1.5392807	-0.4251115	12.594156	0.9369082	0.32309023	1.8866421	-0.55026054	1064000	-1.4901161e-08	0.11380922	-0.018453589	-0.06584808	1.1328908	0.015177467	0.154125	16.0	149.81878685951233
133	0.74542606	0.24832393	1.0316187	0.7504365	1.5392656	-0.38949776	12.295597	0.92126095	0.31255284	1.4841676	-0.80440795	1072000	1.8626451e-09	0.14181605	-0.036567368	-0.10314801	1.1644324	0.015007726	0.18325	74.0	150.94490838050842
134	0.7551782	0.23129842	1.0472393	0.7590177	1.5470436	-1.0793163	12.412974	0.8868442	0.3461959	1.5195018	-0.47587425	1080000	0.0	0.13336776	-0.024471361	-0.08833261	1.1281528	0.015137441	0.15225	25.0	151.99243068695068
135	0.7707696	0.20070857	1.0812751	0.7187665	1.5428673	-0.69328237	12.571896	0.8964233	0.36997038	1.4356855	-0.77494836	1088000	0.0	0.15912612	-0.024390217	-0.1136187	1.1546655	0.015238866	0.170625	24.0	152.965815782547
136	0.7338817	0.24524198	0.99914587	0.77586323	1.5666206	-0.8231471	12.1603775	0.81664544	0.42112073	1.4370594	-0.9493217	1096000	-3.7252903e-09	0.13329574	-0.036336016	-0.09123403	1.195709	0.010781971	0.17725	79.0	154.30943846702576
137	0.71120644	0.2618853	0.97185355	0.78516924	1.5926065	-0.7968663	12.193397	0.8496312	0.40733418	1.575855	-0.76285017	1104000	-1.1175871e-08	0.18728328	-0.035351243	-0.10709177	1.1639299	0.015000418	0.17950001	68.0	155.41047477722168
138	0.82820785	0.17179218	1.1632787	0.6535638	1.5402974	-0.45685014	12.810457	0.8902843	0.3072126	1.4003536	-0.58014107	1112000	9.313226e-10	0.08799173	-0.034233622	-0.06285201	1.1254265	0.015015982	0.167625	59.0	156.51138734817505
139	0.7612563	0.23874371	1.0511998	0.7322618	1.5351042	-0.4043578	12.276898	0.89482427	0.3631892	1.3807775	-0.7358047	1120000	3.7252903e-09	0.10026632	-0.036864154	-0.0709995	1.1369132	0.014508612	0.179625	79.0	157.6556830406189
140	0.81836945	0.15303577	1.1448872	0.6968924	1.5347581	-1.185478	13.47028	0.9288352	0.30916438	1.4839807	-0.9136058	1128000	3.7252903e-09	0.15098289	-0.0343733	-0.10593215	1.1180452	0.015517723	0.18737501	52.0	158.73396635055542
141	0.7656485	0.16242689	1.0600578	0.75684714	1.5351462	-1.2049079	13.727113	0.85023814	0.45464537	1.3894851	-1.1023675	1136000	2.9802322e-08	0.18709426	-0.031092778	-0.117924124	1.1005743	0.015013506	0.177	59.0	159.8031964302063
142	0.8580689	0.13457817	1.2192585	0.6074989	1.5396698	-0.7549102	13.376736	0.8063559	0.41017357	1.5326134	-0.9273203	1144000	-3.7252903e-09	0.19765654	-0.028992835	-0.15212005	1.1332488	0.015022131	0.16337499	39.0	160.82971572875977
143	0.857955	0.12774768	1.2346803	0.5909521	1.5362641	-0.62442005	13.306123	0.95806634	0.24956621	1.4751029	-0.67257637	1152000	1.4901161e-08	0.11988446	-0.028532572	-0.06871584	1.1133063	0.015014847	0.15937501	47.0	161.86692070960999
144	0.85697734	0.12785718	1.2127475	0.6456073	1.5442564	-1.2339288	13.423611	0.90889776	0.3124213	1.3788655	-0.5171783	1160000	1.4901161e-08	0.13773263	-0.025621828	-0.09318693	1.1018201	0.015078806	0.14287499	34.0	162.88656282424927
145	0.8320073	0.14536196	1.1605574	0.6661035	1.5401256	-0.36893818	13.726786	0.92680556	0.32560465	1.6583569	-0.5678509	1168000	1.44355e-08	0.16963468	-0.02395543	-0.12175185	1.1206968	0.015544232	0.1455	23.0	163.8320484161377
146	0.80645883	0.18729115	1.1387213	0.67420506	1.5484753	-0.4279423	12.679032	0.9315879	0.30682626	1.4779745	-0.6922521	1176000	6.519258e-09	0.1215706	-0.030074604	-0.0733613	1.1130171	0.015005307	0.16787499	42.0	164.9267761707306
147	0.7904918	0.19561926	1.1310031	0.6837635	1.5403448	-0.7798564	12.746711	0.93756187	0.2882163	1.4397151	-0.6686005	1184000	-3.7252903e-09	0.12259517	-0.030633815	-0.08271475	1.1112506	0.015008732	0.144125	50.0	165.98672747612
148	0.71976817	0.26670843	0.9864437	0.7913605	1.5452738	-0.6656035	12.343949	0.8603696	0.4136144	1.789069	-0.6390747	1192000	-6.0535967e-09	0.18437544	-0.037314333	-0.1276826	1.1060646	0.012691146	0.19775	79.0	167.2149612903595
149	0.80153984	0.18457127	1.1372918	0.68735087	1.5483255	-0.58144027	12.649351	0.88475186	0.33942574	1.5969638	-0.6038916	1200000	7.450581e-09	0.17192619	-0.034990795	-0.12842591	1.0899963	0.0151004605	0.16012499	48.0	168.2358500957489
150	0.78928566	0.19755639	1.1151214	0.712146	1.5338308	-1.0213522	12.410256	0.9397703	0.3390191	1.7388223	-0.5104624	1208000	-1.3038516e-08	0.16646059	-0.0346966	-0.13390745	1.0815864	0.01504567	0.179625	46.0	169.29014825820923
151	0.7826359	0.1968532	1.0916587	0.73402476	1.5500258	-1.0016148	12.569355	0.8930637	0.34817308	1.6883869	-0.54724276	1216000	-1.8626451e-09	0.13908851	-0.032854028	-0.0965862	1.0837358	0.015068144	0.158375	51.0	170.33232164382935
152	0.767437	0.22521009	1.073775	0.72649693	1.5545796	-0.80154	12.177018	0.88923204	0.3660991	1.5399632	-1.1345973	1224000	7.450581e-09	0.112404704	-0.026383404	-0.068179026	1.103769	0.015230795	0.14037499	37.0	171.35406732559204
153	0.77045596	0.21602063	1.0703357	0.7313962	1.5518667	-0.59452087	12.2562895	0.9219248	0.3075543	1.7762067	-0.6263637	1232000	0.0	0.14224029	-0.027936578	-0.08363393	1.0885482	0.015131978	0.14775	31.0	172.3704113960266
154	0.79783833	0.20216167	1.1256129	0.7044634	1.5547144	-0.5024803	12.382166	0.8587322	0.3849198	1.6579729	-1.2713667	1240000	-3.7252903e-09	0.14866462	-0.035842024	-0.11097404	1.1201841	0.015208155	0.164625	65.0	173.5847885608673
155	0.78952324	0.20353231	1.1056782	0.7016522	1.5581594	-0.44622523	12.566559	0.9079199	0.35166094	1.427489	-0.50266427	1248000	0.0	0.097362466	-0.035480715	-0.06213127	1.0872225	0.010592662	0.1715	79.0	174.75075507164001
156	0.77196676	0.22803324	1.0752703	0.71415925	1.5298223	-0.36924142	12.458064	0.8903812	0.3940895	1.575833	-1.124347	1256000	-2.7939677e-09	0.10898487	-0.037826523	-0.072066344	1.1239686	0.014609333	0.18175	79.0	175.93460321426392
157	0.7669643	0.22645676	1.0704557	0.733515	1.5307798	-0.7009352	12.691176	0.8987811	0.3859221	1.6924801	-1.1645145	1264000	-9.313226e-09	0.14062299	-0.036598146	-0.105111584	1.1286247	0.015013766	0.1825	74.0	177.09631896018982
158	0.7723517	0.2276483	1.0672127	0.7250096	1.5328059	-0.39735773	12.135938	0.90670794	0.32488552	1.5838572	-0.6998642	1272000	3.7252903e-09	0.09581787	-0.03560151	-0.06402941	1.0924076	0.015120591	0.18775001	63.0	178.23541259765625
159	0.8273865	0.15901057	1.1679043	0.675224	1.5453818	-0.7619007	13.0168915	0.9380969	0.313225	1.677857	-0.5712631	1280000	9.313226e-09	0.08142065	-0.040196985	-0.05275319	1.1093377	0.011941742	0.180125	79.0	179.3704755306244
160	0.8149227	0.18507728	1.1637441	0.6559511	1.5388601	-0.358619	12.248427	0.9527123	0.36449146	1.6072329	-0.92193735	1288000	7.450581e-09	0.08841835	-0.03712956	-0.06507991	1.0610108	0.014152691	0.181375	79.0	180.58128356933594
161	0.67629623	0.31712478	0.913029	0.80838263	1.5288109	-0.4578189	11.489706	0.86326855	0.44037274	1.8599545	-0.9485485	1296000	1.8626451e-09	0.10833042	-0.023530677	-0.06776624	1.1384149	0.015007856	0.15512499	23.0	181.52769255638123
162	0.76103526	0.20582762	1.0563645	0.732313	1.5440155	-0.622863	12.808724	0.8608344	0.4059497	1.7880996	-0.69537383	1304000	-5.5879354e-09	0.18140346	-0.038098045	-0.11380849	1.0968289	0.012823641	0.184625	79.0	182.7080156803131
163	0.79507625	0.20492378	1.1268826	0.67555577	1.5373223	-0.3834151	12.537337	0.8557689	0.3485415	1.6057413	-0.65789115	1312000	-5.5879354e-09	0.15635368	-0.029210806	-0.119543895	1.0468875	0.0150855025	0.15425	43.0	183.83421182632446
164	0.7486846	0.25131541	1.05211	0.7184128	1.5405054	-0.407101	12.525641	0.86298	0.34789553	1.7238846	-0.6775909	1320000	-5.5879354e-09	0.13643363	-0.03206189	-0.09000553	1.1025295	0.01518063	0.157125	49.0	184.98098421096802
165	0.83916837	0.1545816	1.1904538	0.6264612	1.5273359	-0.43402082	13.16723	0.90272164	0.35621354	1.6818281	-0.7003459	1328000	0.0	0.08086888	-0.032451287	-0.05889739	1.078905	0.015053511	0.16475	54.0	186.12490916252136
166	0.88744843	0.10519866	1.2843122	0.5353935	1.5400258	-0.44545946	13.5	0.986175	0.23331879	1.6415955	-0.8140404	1336000	-3.7252903e-09	0.081777155	-0.03025512	-0.05536464	1.0443296	0.015014216	0.15975	62.0	187.21380472183228
167	0.86431086	0.12093224	1.2286036	0.60084194	1.5400258	-0.6834632	13.632867	0.9506285	0.28946865	1.5271218	-0.68482023	1344000	-1.6763806e-08	0.11002764	-0.03724905	-0.0604468	1.0742362	0.015087303	0.19437501	76.0	188.44741821289062
168	0.86593914	0.12711637	1.2349061	0.60770476	1.5597465	-0.9008586	12.961921	0.9617365	0.24815825	1.3984044	-0.363921	1352000	-3.7252903e-09	0.08791095	-0.0310704	-0.048814774	1.0552703	0.015181838	0.17175001	46.0	189.47014999389648
169	0.86515766	0.12131892	1.2460909	0.5877391	1.5343814	-0.355755	13.124172	0.9407236	0.3008067	1.5219007	-0.5999404	1360000	-1.3038516e-08	0.12804767	-0.035364814	-0.09162454	1.032089	0.0148731	0.195125	79.0	190.74502539634705
170	0.84290266	0.15015285	1.1965675	0.6439384	1.5378742	-0.47929657	12.854304	0.93096405	0.30959475	1.6483924	-1.2375338	1368000	-3.7252903e-09	0.11082983	-0.033540882	-0.061718836	1.0300577	0.015070642	0.162375	50.0	191.7952048778534
171	0.8215032	0.15754092	1.1718285	0.66801566	1.5547206	-0.46704918	12.666667	0.9275495	0.35529107	1.6991061	-1.0720468	1376000	7.450581e-09	0.10319024	-0.027398558	-0.059972905	1.0218375	0.015075296	0.136125	36.0	192.83126592636108
172	0.85910094	0.13395467	1.2386914	0.61039454	1.5438042	-0.42553356	12.769481	0.9381594	0.3078504	1.5087116	-0.7311748	1384000	7.450581e-09	0.06298542	-0.03734784	-0.038454615	1.0508044	0.013969347	0.17912501	79.0	193.96578335762024
173	0.75128734	0.2487127	1.0418068	0.7521959	1.5423288	-0.6435907	12.024692	0.9182499	0.32213286	1.5682855	-0.52021384	1392000	-5.5879354e-09	0.12232129	-0.03520959	-0.08497498	1.0323298	0.012211858	0.17362499	79.0	195.15518617630005
174	0.7670317	0.22638935	1.0836225	0.7317309	1.5489774	-0.69017535	11.939815	0.88576	0.35263872	1.6342523	-0.5466254	1400000	1.3969839e-09	0.15529475	-0.028706942	-0.10548644	1.0368817	0.01518289	0.156125	34.0	196.1412537097931
175	0.8584064	0.14159358	1.2331799	0.61127084	1.5392675	-0.39950123	12.474359	0.886433	0.36623442	1.8661345	-0.5032463	1408000	-9.313226e-09	0.115283415	-0.036898553	-0.08004258	1.0408182	0.0150636025	0.16974999	64.0	197.2694149017334
176	0.77831554	0.21510547	1.0853848	0.7340723	1.5493814	-0.9091211	12.055555	0.944192	0.31861937	1.44011	-0.48560375	1416000	1.3038516e-08	0.116540484	-0.027415339	-0.06702484	1.0571275	0.015193129	0.13975	26.0	198.21235036849976
177	0.7793712	0.21368435	1.0973454	0.71537	1.5525	-0.4505627	12.120313	0.85175437	0.41597435	1.5161827	-0.63586944	1424000	7.450581e-09	0.13562627	-0.038624946	-0.10016158	1.0859721	0.015068578	0.199	75.0	199.36572122573853
178	0.8060516	0.19394842	1.1411365	0.6754752	1.540954	-0.46356505	12.599026	0.9227409	0.31237832	1.7151486	-0.6414233	1432000	-3.7252903e-09	0.123847276	-0.030261891	-0.08650425	1.0657905	0.015058849	0.163375	46.0	200.39515709877014
179	0.8267283	0.16632727	1.1831118	0.65052694	1.5350906	-0.41796267	12.612013	0.927573	0.3311189	1.5718634	-0.45523283	1440000	5.5879354e-09	0.08120884	-0.033034496	-0.057368696	1.0595801	0.015073888	0.165875	63.0	201.55910754203796
180	0.74649405	0.246927	1.0489409	0.74275357	1.5429006	-0.45200932	11.863636	0.9146257	0.3656946	1.5183477	-0.8728862	1448000	1.8626451e-09	0.13435933	-0.03410182	-0.08279117	1.0390458	0.015025476	0.17037499	64.0	202.64705872535706
181	0.74213725	0.24315685	1.0199351	0.76639	1.5380538	-0.670298	12.318471	0.8631597	0.40246597	1.6954067	-1.2034239	1456000	-1.1175871e-08	0.16071048	-0.038280945	-0.12564607	1.0568116	0.013080867	0.16725	79.0	203.82611751556396
182	0.6931875	0.30056256	0.94662786	0.8000483	1.544139	-0.51540583	11.691617	0.8257849	0.4834648	1.6708677	-1.4671549	1464000	-7.450581e-09	0.1718107	-0.038126588	-0.11947418	1.0723906	0.013225054	0.17912501	79.0	204.9726915359497
183	0.7259944	0.2670611	1.0101994	0.7727041	1.5350258	-0.39044094	11.376453	0.8391739	0.40339226	1.7911059	-0.80865574	1472000	-3.7252903e-09	0.14100021	-0.03881859	-0.11425334	1.0334017	0.014441336	0.17875001	79.0	206.15135073661804
184	0.8063013	0.19369873	1.1642704	0.6506346	1.5422657	-0.3843513	11.986111	0.9376293	0.340687	1.7547927	-0.70551616	1480000	1.1175871e-08	0.12130598	-0.030434571	-0.09244593	0.9899267	0.015135974	0.1575	43.0	207.16912245750427
185	0.77381635	0.20517677	1.0698242	0.7392853	1.5475	-0.69337004	12.702922	0.8801892	0.3752992	1.5508628	-0.670181	1488000	1.3038516e-08	0.13127132	-0.031187944	-0.07715686	1.0499351	0.015098132	0.14475	38.0	208.1907651424408
186	0.7550386	0.21963242	1.0568534	0.74039435	1.5357947	-0.5037725	12.490385	0.8824066	0.3964853	1.7699705	-0.5611668	1496000	7.450581e-09	0.12151179	-0.026828304	-0.07373874	1.0390043	0.015216399	0.14500001	35.0	209.20213961601257
187	0.7989501	0.18785554	1.15014	0.6616953	1.5417893	-0.32504135	12.436306	0.9644304	0.2907388	1.5157584	-0.5394757	1504000	-3.7252903e-09	0.12188427	-0.03187666	-0.076702416	1.0068638	0.015075741	0.16575	46.0	210.27043843269348
188	0.8004687	0.18670236	1.12872	0.69320613	1.5629108	-0.654611	12.702303	0.9010363	0.36020768	1.8364304	-0.6696277	1512000	-1.4901161e-08	0.12088923	-0.036601312	-0.086721286	1.0150361	0.01521035	0.16725	71.0	211.4001591205597
189	0.7649673	0.22808824	1.0761157	0.71935916	1.541264	-0.32679552	12.141304	0.9037635	0.39373508	1.5652707	-0.8319327	1520000	-7.450581e-09	0.09887083	-0.027344985	-0.05205305	1.0202074	0.015120418	0.143375	42.0	212.49729084968567
190	0.85158885	0.12716934	1.2355452	0.597962	1.5336518	-0.72582257	13.163852	0.9472324	0.32788214	1.8911211	-0.48393884	1528000	-3.7252903e-09	0.11303313	-0.036653586	-0.075864576	1.0046806	0.015011545	0.163875	65.0	213.61600255966187
191	0.829167	0.1491827	1.1707714	0.6773808	1.5396447	-0.8022387	13.082214	0.8913776	0.3758611	1.6186955	-0.538034	1536000	-7.450581e-09	0.09330387	-0.0344715	-0.05753953	1.0326123	0.0150152035	0.16975	69.0	214.7973051071167
192	0.83955675	0.16044325	1.2028003	0.6352333	1.5439467	-0.34070852	12.286163	0.964483	0.28486165	1.5365093	-0.47211576	1544000	1.1175871e-08	0.05879934	-0.028540004	-0.03922298	0.97695297	0.0151151195	0.143	50.0	215.88321685791016
193	0.8353242	0.14343396	1.2193143	0.6166312	1.5546447	-0.8318619	13.229591	0.99012524	0.24267232	1.5939164	-0.36366373	1552000	1.1175871e-08	0.15823716	-0.030929659	-0.116422005	0.9992484	0.015111052	0.17137499	60.0	216.96245121955872
194	0.8119195	0.15149961	1.1425989	0.7055602	1.5449306	-0.8208999	13.32313	0.8482064	0.40889627	1.7504053	-0.6107961	1560000	-2.2351742e-08	0.106135234	-0.03030949	-0.06595507	1.0098073	0.015064323	0.13425	45.0	217.98112320899963
195	0.83876354	0.15498643	1.1992697	0.6478724	1.547737	-0.65322465	12.533654	0.9684286	0.26509905	1.5308422	-0.5380228	1568000	1.8626451e-09	0.095968306	-0.035413645	-0.06749734	0.9841523	0.014568122	0.1765	79.0	219.18864917755127
196	0.8087778	0.17733325	1.1604456	0.6751399	1.5441569	-0.5937087	12.34019	0.9279349	0.36469722	1.7723137	-0.94047326	1576000	5.5879354e-09	0.10681313	-0.031735025	-0.06989999	0.9682897	0.015104914	0.1575	57.0	220.34778308868408
197	0.77928114	0.22071895	1.0883665	0.7354182	1.5479006	-0.6641664	12.218153	0.9043003	0.36445007	1.4813576	-0.7425399	1584000	0.0	0.09466764	-0.032313265	-0.064868145	0.9789902	0.015081298	0.15687498	56.0	221.39888167381287
198	0.78887796	0.1982252	1.1169713	0.70803744	1.5498593	-0.8046941	12.003105	0.91693026	0.37741053	1.58811	-0.9524122	1592000	-2.2351742e-08	0.1131091	-0.033863407	-0.07729994	0.97361183	0.015134206	0.154125	57.0	222.55413269996643
199	0.8266447	0.17335527	1.1931928	0.63811684	1.5382106	-0.6615454	12.400641	0.93697673	0.32182446	1.6453786	-0.87141585	1600000	0.0	0.12970573	-0.03626087	-0.08857241	0.9912182	0.015001998	0.174125	71.0	223.65521001815796
200	0.82119423	0.17880577	1.1598642	0.68503356	1.5500258	-0.6871992	12.180124	0.9527122	0.31925726	1.5694828	-0.67840445	1608000	-7.450581e-09	0.10932009	-0.0362634	-0.07328839	0.99444264	0.01233683	0.17037499	79.0	224.94726061820984
201	0.7261487	0.27385128	1.0145308	0.77400404	1.5625	-0.41901425	11.18608	0.91678953	0.36706775	1.5478481	-0.6824577	1616000	-1.4901161e-08	0.10652672	-0.03636857	-0.0779244	1.004104	0.012719865	0.168125	79.0	226.08596467971802
202	0.8397661	0.16023391	1.2069635	0.6276977	1.5362641	-0.3687638	12.543549	0.9297174	0.32473087	1.704843	-0.79191864	1624000	1.0244548e-08	0.12997347	-0.036667876	-0.08887333	1.0050955	0.014822278	0.16025001	79.0	227.26620769500732
203	0.7780545	0.2219455	1.100073	0.71841174	1.5503998	-0.49572307	11.8727	0.9619549	0.30021217	1.5384722	-0.7802815	1632000	-3.7252903e-09	0.09861846	-0.037248664	-0.075061165	1.0346272	0.01447471	0.19325	79.0	228.40494680404663
204	0.78828275	0.19855937	1.1197778	0.71292484	1.5539467	-0.85089415	12.23125	0.86806697	0.419804	1.6668128	-0.84152704	1640000	-2.2351742e-08	0.13909131	-0.03007847	-0.09786494	0.98417497	0.015007767	0.15650001	44.0	229.5208501815796
205	0.7797515	0.2011696	1.0956557	0.716712	1.5462191	-0.7049908	12.761438	0.90651834	0.36944166	1.5067304	-0.52723086	1648000	-1.8626451e-09	0.11130217	-0.036496643	-0.078197	1.0146765	0.015005358	0.17375	59.0	230.6418116092682
206	0.76910484	0.23089519	1.0642766	0.7426082	1.5491922	-0.47967452	12.033951	0.8887617	0.39818075	1.4724798	-0.9405665	1656000	-7.450581e-09	0.116407715	-0.04204743	-0.084137484	1.0266807	0.015028455	0.20475	79.0	231.84092330932617
207	0.7504134	0.22422633	1.0497928	0.7571502	1.5462191	-0.688022	12.023149	0.87817144	0.3913045	1.6066418	-0.49751657	1664000	-9.313226e-10	0.15158679	-0.034006387	-0.0945113	0.99764484	0.015016761	0.15975	60.0	232.91794776916504
208	0.7557551	0.23174487	1.0635414	0.7450162	1.5463736	-0.76724	11.799699	0.92126894	0.35490206	1.5587883	-0.79553574	1672000	1.8626451e-08	0.10545583	-0.03177765	-0.0748803	0.98386145	0.015089607	0.1595	40.0	233.97207069396973
209	0.7306064	0.25024682	1.0204511	0.7649024	1.5448092	-0.73091155	12.123457	0.8669266	0.44429857	1.667929	-0.9162211	1680000	-1.1175871e-08	0.15457433	-0.03796141	-0.105046906	1.0105896	0.0152146	0.17125	68.0	235.09976196289062
210	0.7027725	0.27169275	0.96930766	0.787797	1.5531209	-0.7357818	11.865151	0.8006719	0.43879226	1.528614	-1.0043608	1688000	-9.313226e-09	0.11789814	-0.03690085	-0.07692954	1.0440139	0.015003997	0.176625	68.0	236.24394631385803
211	0.8577433	0.13531223	1.2396117	0.591501	1.5491878	-0.33056968	12.705882	0.93352526	0.36173305	1.6129543	-0.7619269	1696000	-2.2351742e-08	0.10712595	-0.024159882	-0.07526219	0.94168425	0.015385798	0.13187501	25.0	237.2195119857788
